"ObsTime","avg_price_per_kg","vege_id","StnPres","Temperature","RH","WS","Precp","typhoon"
2022-02-12,52.41,6,1013.17,17.16,87.50,3.79,0.03,0
2022-02-12,30.05,52,1008.91,17.76,89.87,4.83,0.00,0
2022-02-12,20.33,29,1014.04,17.20,88.52,4.29,0.00,0
2022-02-12,37.17,46,1004.58,19.81,81.98,2.65,0.18,0
2022-02-12,26.94,41,993.70,19.85,80.37,2.18,0.23,0
2022-02-12,32.13,4,1008.09,16.89,89.57,3.03,0.26,0
2022-02-12,51.48,39,1009.25,17.39,89.47,3.32,0.15,0
2022-02-12,54.37,34,969.87,18.04,85.01,1.18,0.11,0
2022-02-12,30.05,8,1010.76,17.03,88.48,3.43,0.14,0
2022-02-12,33.39,51,1013.92,17.35,87.67,4.02,0.00,0
2022-02-12,26.50,33,1006.09,17.43,87.66,3.30,0.00,0
2022-02-12,9.92,3,997.18,17.70,86.45,2.89,0.05,0
2022-02-13,11.36,45,1003.27,20.00,84.37,2.42,4.39,0
2022-02-13,10.52,43,1007.19,19.34,84.07,2.95,1.30,0
2022-02-13,20.42,32,1012.07,17.64,86.64,4.18,2.41,0
2022-02-13,20.38,14,1008.55,17.25,85.93,3.52,6.02,0
2022-02-13,11.96,9,1012.44,17.54,87.79,4.08,5.28,0
2022-02-13,36.08,47,994.83,19.82,80.94,2.95,2.27,0
2022-02-13,38.23,7,1008.90,17.28,85.83,3.55,5.46,0
2022-02-13,22.82,10,1003.21,18.47,86.47,3.03,4.45,0
2022-02-13,20.11,36,1009.64,19.43,81.77,3.56,1.42,0
2022-02-13,18.66,50,993.04,18.16,85.82,2.85,2.92,0
2022-02-13,21.55,27,960.74,18.04,84.06,1.67,3.16,0
2022-02-13,17.50,2,1006.29,17.30,86.25,3.39,6.19,0
2022-02-13,12.83,31,1011.92,17.83,87.10,4.16,2.54,0
2022-02-13,29.16,13,1008.55,17.25,85.93,3.52,6.02,0
2022-02-13,37.24,42,997.26,19.07,83.73,2.97,1.64,0
2022-02-13,18.73,16,1012.10,17.50,85.00,3.80,0.40,0
2022-02-13,38.70,37,994.73,18.91,85.22,2.33,9.11,0
2022-02-13,55.17,6,1011.36,17.45,85.19,3.74,1.58,0
2022-02-13,32.67,52,1007.15,17.97,88.28,4.83,7.42,0
2022-02-13,17.70,29,1012.24,17.43,86.25,4.23,2.40,0
2022-02-13,43.45,46,1002.93,20.69,79.93,2.95,2.64,0
2022-02-13,26.88,41,992.08,20.88,78.23,2.67,2.05,0
2022-02-13,32.53,4,1006.18,17.09,86.54,3.34,9.76,0
2022-02-13,50.33,39,1007.48,17.74,87.51,3.13,6.63,0
2022-02-13,51.52,34,968.54,18.61,85.45,1.11,5.29,0
2022-02-13,28.86,8,1008.90,17.28,85.83,3.55,5.46,0
2022-02-13,35.91,51,1012.14,17.65,85.67,3.83,1.01,0
2022-02-13,26.43,33,1004.35,17.80,86.77,3.15,3.43,0
2022-02-13,10.61,3,995.64,17.73,88.11,2.60,6.49,0
2022-02-14,11.20,45,1005.64,17.09,88.21,2.57,3.56,0
2022-02-14,10.95,43,1009.36,16.79,85.24,3.69,1.35,0
2022-02-14,18.81,32,1014.35,15.47,84.14,5.34,1.55,0
2022-02-14,20.62,14,1011.25,14.78,83.41,4.57,12.10,0
2022-02-14,11.22,9,1015.00,15.34,84.74,5.01,3.20,0
2022-02-14,39.07,47,996.70,17.31,83.43,3.67,2.27,0
2022-02-14,41.96,7,1011.56,14.84,83.26,4.63,10.95,0
2022-02-14,24.07,10,1005.55,15.73,87.85,3.67,3.57,0
2022-02-14,19.03,36,1011.71,17.12,81.05,4.63,0.84,0
2022-02-14,18.73,50,995.00,15.63,87.26,3.68,3.74,0
2022-02-14,24.03,27,962.45,15.10,91.06,1.92,6.88,0
2022-02-14,13.00,2,1008.92,14.75,84.51,4.38,11.05,0
2022-02-14,10.97,31,1014.13,15.59,85.14,5.30,1.74,0
2022-02-14,33.10,13,1011.25,14.78,83.41,4.57,12.10,0
2022-02-14,42.32,42,999.16,16.57,85.29,3.86,2.08,0
2022-02-14,21.03,16,1014.40,15.40,81.90,5.10,0.60,0
2022-02-14,45.65,37,996.84,15.72,88.78,2.95,8.79,0
2022-02-14,57.67,6,1013.74,15.27,82.22,4.99,3.00,0
2022-02-14,30.55,52,1009.46,15.76,87.25,5.45,3.39,0
2022-02-14,18.50,29,1014.58,15.33,83.17,5.39,1.42,0
2022-02-14,45.93,46,1004.81,18.08,82.18,3.74,1.65,0
2022-02-14,21.82,41,993.80,18.24,82.07,3.34,2.47,0
2022-02-14,31.13,4,1009.15,14.37,84.42,4.23,19.74,0
2022-02-14,43.02,39,1009.93,15.03,85.95,4.22,11.78,0
2022-02-14,52.64,34,970.54,15.35,92.78,1.22,7.70,0
2022-02-14,30.92,8,1011.56,14.84,83.26,4.63,10.95,0
2022-02-14,32.98,51,1014.41,15.50,82.55,5.12,0.80,0
2022-02-14,25.72,33,1006.55,15.23,86.01,4.23,2.92,0
2022-02-14,11.10,3,998.12,15.10,88.44,3.21,5.92,0
2022-02-15,10.80,45,1006.84,17.33,78.83,2.04,1.70,0
2022-02-15,10.78,43,1010.69,16.77,78.94,2.60,0.01,0
2022-02-15,18.91,32,1015.38,15.75,80.85,3.64,0.00,0
2022-02-15,24.03,14,1011.72,15.57,77.77,3.30,0.06,0
2022-02-15,12.04,9,1015.78,15.79,81.35,3.54,4.11,0
2022-02-15,37.20,47,998.05,17.05,78.95,2.86,0.00,0
2022-02-15,40.50,7,1012.09,15.57,77.90,3.30,0.06,0
2022-02-15,29.96,10,1006.57,16.32,81.06,2.58,0.01,0
2022-02-15,18.85,36,1013.02,17.06,77.05,3.36,0.00,0
2022-02-15,17.94,50,996.15,15.63,83.58,2.54,0.00,0
2022-02-15,20.53,27,963.43,15.04,85.19,1.64,0.00,0
2022-02-15,14.25,2,1009.45,15.59,79.04,3.14,0.05,0
2022-02-15,11.82,31,1015.26,15.85,81.63,3.65,0.00,0
2022-02-15,32.14,13,1011.72,15.57,77.77,3.30,0.06,0
2022-02-15,41.51,42,1000.51,16.41,81.36,2.79,0.00,0
2022-02-15,26.56,16,1015.40,15.60,79.10,3.30,0.00,0
2022-02-15,33.50,37,997.82,16.78,82.41,2.21,0.00,0
2022-02-15,57.01,6,1014.63,15.59,78.82,3.30,0.01,0
2022-02-15,31.11,52,1010.37,16.07,83.79,4.10,0.00,0
2022-02-15,43.20,29,1015.51,15.65,80.10,3.64,0.00,0
2022-02-15,52.55,46,1006.32,17.90,77.51,2.97,0.00,0
2022-02-15,20.98,41,995.31,17.87,76.50,2.83,0.00,0
2022-02-15,36.45,4,1009.28,15.55,76.89,3.30,0.10,0
2022-02-15,46.62,39,1010.71,15.78,80.08,2.99,0.05,0
2022-02-15,53.95,34,971.49,15.72,83.75,0.98,0.03,0
2022-02-15,34.59,8,1012.09,15.57,77.90,3.30,0.06,0
2022-02-15,34.74,51,1015.46,15.71,79.62,3.35,0.00,0
2022-02-15,26.14,33,1007.59,15.81,82.29,2.78,0.00,0
2022-02-15,11.89,3,998.85,15.57,84.30,2.35,7.35,0
2022-02-16,13.90,45,1005.46,17.78,82.59,2.79,5.25,0
2022-02-16,16.70,32,1014.16,17.07,81.23,4.28,0.00,0
2022-02-16,9.60,9,1014.61,16.85,83.44,4.30,12.70,0
2022-02-16,42.25,47,996.80,18.03,77.32,2.91,0.07,0
2022-02-16,30.70,7,1011.06,16.78,79.64,3.73,0.06,0
2022-02-16,23.40,10,1005.24,17.24,82.40,3.26,0.00,0
2022-02-16,18.95,36,1011.75,18.17,77.27,3.52,0.06,0
2022-02-16,17.75,50,994.96,16.85,81.68,2.88,0.00,0
2022-02-16,13.60,31,1014.03,17.14,81.88,4.26,0.00,0
2022-02-16,55.60,42,999.27,17.52,79.93,2.96,0.03,0
2022-02-16,22.80,52,1009.15,17.25,83.21,4.95,0.00,0
2022-02-16,71.60,46,1005.01,18.80,76.55,2.84,0.09,0
2022-02-16,78.90,34,970.16,16.43,82.25,1.44,0.00,0
2022-02-16,24.60,8,1011.06,16.78,79.64,3.73,0.06,0
2022-02-16,25.35,51,1014.23,17.10,80.33,3.86,0.00,0
2022-02-16,23.40,33,1006.37,17.05,82.23,3.08,0.00,0
2022-02-16,10.30,3,997.75,16.32,85.84,2.86,22.71,0
2022-02-16,37.15,4,1008.39,16.59,79.76,3.59,0.10,0
2022-02-16,64.25,6,1013.47,16.95,79.53,3.86,0.01,0
2022-02-16,31.60,13,1010.71,16.75,79.65,3.71,0.06,0
2022-02-16,29.50,14,1010.71,16.75,79.65,3.71,0.06,0
2022-02-16,35.25,16,1014.20,17.00,79.50,3.90,0.00,0
2022-02-16,19.87,27,962.38,15.92,81.34,1.68,0.02,0
2022-02-16,81.30,29,1014.31,17.00,80.63,4.33,0.00,0
2022-02-16,47.55,39,1009.60,16.96,81.77,3.18,0.05,0
2022-02-16,26.95,41,994.04,18.66,75.08,2.53,0.12,0
2022-02-16,10.87,43,1009.34,17.70,80.61,3.15,0.01,0
2022-02-17,12.83,45,1004.35,18.12,86.00,2.44,2.48,0
2022-02-17,9.62,43,1008.30,17.57,85.08,3.02,0.00,0
2022-02-17,18.50,32,1013.25,16.55,86.88,4.27,0.00,0
2022-02-17,12.00,14,1009.75,16.31,85.69,3.94,0.03,0
2022-02-17,9.09,9,1013.69,16.47,88.77,4.22,6.02,0
2022-02-17,36.63,47,995.88,17.77,81.03,2.97,0.03,0
2022-02-17,28.50,7,1010.10,16.33,85.65,3.94,0.03,0
2022-02-17,23.70,10,1004.27,17.19,86.86,3.09,0.00,0
2022-02-17,16.34,36,1010.78,17.79,82.09,3.65,0.00,0
2022-02-17,18.00,50,994.08,16.36,86.05,2.92,0.04,0
2022-02-17,15.00,27,961.61,15.95,82.90,1.68,0.12,0
2022-02-17,13.50,2,1007.47,16.35,86.07,3.74,0.03,0
2022-02-17,11.25,31,1013.09,16.60,87.42,4.21,0.00,0
2022-02-17,25.90,13,1009.75,16.31,85.69,3.94,0.03,0
2022-02-17,37.76,42,998.33,17.10,84.12,3.02,0.02,0
2022-02-17,17.86,16,1013.30,16.50,85.20,4.00,0.00,0
2022-02-17,33.30,37,995.75,17.43,84.84,2.30,0.03,0
2022-02-17,25.58,52,1008.25,16.71,88.66,4.75,0.00,0
2022-02-17,21.20,29,1013.41,16.50,86.40,4.36,0.00,0
2022-02-17,50.53,46,1004.02,18.49,80.44,2.95,0.00,0
2022-02-17,15.00,41,993.08,18.56,78.08,2.66,0.04,0
2022-02-17,44.81,34,969.30,16.74,84.58,1.20,0.09,0
2022-02-17,24.94,8,1010.10,16.33,85.65,3.94,0.03,0
2022-02-17,26.80,51,1013.31,16.55,86.05,4.01,0.00,0
2022-02-17,23.76,33,1005.46,16.58,87.23,3.27,0.00,0
2022-02-17,10.39,3,996.87,16.16,89.53,2.77,10.80,0
2022-02-18,10.92,45,1004.17,18.75,88.20,2.25,1.78,0
2022-02-18,9.99,43,1008.39,18.11,87.12,3.22,1.67,0
2022-02-18,18.83,32,1013.68,16.60,88.82,4.85,2.32,0
2022-02-18,22.75,14,1010.27,16.03,89.52,3.85,3.65,0
2022-02-18,11.85,9,1014.02,16.48,90.49,4.59,2.92,0
2022-02-18,37.66,47,996.21,18.21,85.83,2.94,1.81,0
2022-02-18,38.11,7,1010.61,16.07,89.33,3.92,3.55,0
2022-02-18,25.56,10,1004.45,17.37,89.88,3.28,2.01,0
2022-02-18,18.86,36,1011.14,18.08,85.19,3.80,1.86,0
2022-02-18,17.39,50,994.47,16.83,89.78,3.28,1.99,0
2022-02-18,17.52,27,961.89,16.28,91.10,1.59,2.25,0
2022-02-18,19.70,2,1007.99,16.11,89.90,3.70,3.42,0
2022-02-18,12.09,31,1013.51,16.81,88.90,4.84,2.07,0
2022-02-18,32.10,13,1010.27,16.03,89.52,3.85,3.65,0
2022-02-18,38.97,42,998.68,17.67,87.56,3.28,1.70,0
2022-02-18,25.06,16,1013.70,16.40,87.60,4.50,2.60,0
2022-02-18,28.80,37,996.19,17.74,89.15,2.21,1.69,0
2022-02-18,56.64,6,1012.98,16.32,88.00,4.36,2.82,0
2022-02-18,29.99,52,1008.80,16.82,91.61,5.25,2.25,0
2022-02-18,22.73,29,1013.86,16.38,88.82,4.89,2.58,0
2022-02-18,49.80,46,1004.35,19.11,84.37,2.85,1.35,0
2022-02-18,21.75,41,993.36,19.12,83.63,2.36,1.49,0
2022-02-18,37.13,4,1007.99,15.78,90.79,3.42,4.35,0
2022-02-18,50.35,39,1009.11,16.66,90.19,3.53,2.57,0
2022-02-18,52.14,34,969.35,17.05,92.07,1.00,2.05,0
2022-02-18,29.40,8,1010.61,16.07,89.33,3.92,3.55,0
2022-02-18,30.89,51,1013.72,16.59,88.26,4.52,2.35,0
2022-02-18,23.14,33,1005.89,16.76,90.00,3.64,2.06,0
2022-02-18,11.41,3,997.02,16.48,92.16,2.85,3.08,0
2022-02-19,10.45,45,1005.23,17.48,91.23,3.50,10.16,0
2022-02-19,9.09,43,1009.04,16.84,89.88,4.29,12.01,0
2022-02-19,18.83,32,1014.04,15.27,90.68,6.16,9.45,0
2022-02-19,22.56,14,1011.07,14.70,90.84,5.15,15.92,0
2022-02-19,12.14,9,1014.65,15.24,91.67,6.05,7.55,0
2022-02-19,38.74,47,996.37,17.58,87.88,3.88,5.49,0
2022-02-19,34.39,7,1011.37,14.74,90.67,5.22,15.14,0
2022-02-19,24.41,10,1005.18,15.96,92.51,4.51,9.96,0
2022-02-19,20.37,36,1011.41,17.13,87.11,4.98,6.59,0
2022-02-19,18.26,50,994.72,15.78,92.06,4.03,12.49,0
2022-02-19,24.28,27,962.05,15.82,92.85,1.90,9.42,0
2022-02-19,19.80,2,1008.71,14.77,91.41,4.97,14.64,0
2022-02-19,12.16,31,1013.84,15.45,91.01,6.07,11.22,0
2022-02-19,31.21,13,1011.07,14.70,90.84,5.15,15.92,0
2022-02-19,41.71,42,998.87,16.72,89.91,4.07,11.20,0
2022-02-19,32.30,16,1014.10,15.10,89.20,5.80,8.10,0
2022-02-19,32.30,37,996.51,16.59,91.83,3.25,7.42,0
2022-02-19,58.88,6,1013.47,15.02,89.54,5.66,9.73,0
2022-02-19,28.34,52,1009.10,15.72,93.40,6.72,6.63,0
2022-02-19,30.45,29,1014.26,15.08,90.40,6.30,7.58,0
2022-02-19,51.46,46,1004.51,18.41,86.70,3.82,5.98,0
2022-02-19,25.02,41,993.46,18.73,85.77,3.24,3.66,0
2022-02-19,31.48,4,1009.06,14.43,91.93,4.72,21.12,0
2022-02-19,52.00,39,1009.80,15.18,92.33,4.45,21.66,0
2022-02-19,45.60,34,970.12,16.14,94.98,1.53,10.77,0
2022-02-19,27.74,8,1011.37,14.74,90.67,5.22,15.14,0
2022-02-19,33.82,51,1014.12,15.24,90.00,5.73,10.40,0
2022-02-19,24.89,33,1006.26,15.33,92.19,4.67,12.13,0
2022-02-19,12.01,3,997.75,15.43,93.39,3.87,9.71,0
2022-02-20,12.34,45,1010.01,12.82,88.95,4.13,14.07,0
2022-02-20,8.88,43,1013.18,12.19,89.76,5.37,19.02,0
2022-02-20,18.42,32,1017.66,11.04,90.66,7.76,26.94,0
2022-02-20,23.17,14,1015.26,10.51,89.75,6.60,29.40,0
2022-02-20,12.78,9,1018.81,11.08,90.61,7.47,27.36,0
2022-02-20,35.75,47,999.47,12.88,88.20,5.49,15.88,0
2022-02-20,28.22,7,1015.50,10.55,89.68,6.69,29.32,0
2022-02-20,22.56,10,1009.22,11.46,91.09,5.53,22.16,0
2022-02-20,18.93,36,1014.84,12.55,86.93,6.90,18.34,0
2022-02-20,17.71,50,997.93,11.10,94.05,5.07,26.21,0
2022-02-20,21.76,27,964.74,11.26,93.86,2.56,28.22,0
2022-02-20,16.70,2,1012.72,10.47,90.59,6.36,29.02,0
2022-02-20,11.20,31,1017.48,11.06,91.57,7.57,25.91,0
2022-02-20,33.76,13,1015.26,10.51,89.75,6.60,29.40,0
2022-02-20,37.14,42,1002.12,11.91,91.71,5.38,21.48,0
2022-02-20,34.57,16,1017.70,11.00,89.10,7.50,28.60,0
2022-02-20,34.50,37,999.58,11.48,91.53,4.69,18.71,0
2022-02-20,57.71,6,1017.19,10.90,89.24,7.31,28.77,0
2022-02-20,28.10,52,1012.56,11.49,92.81,8.05,21.66,0
2022-02-20,24.87,29,1017.86,11.02,89.76,7.98,27.96,0
2022-02-20,48.34,46,1007.72,13.35,87.34,5.60,11.05,0
2022-02-20,22.70,41,996.42,13.84,85.37,5.15,11.13,0
2022-02-20,36.15,4,1013.64,10.18,90.18,6.01,29.94,0
2022-02-20,48.58,39,1013.84,10.36,93.16,5.72,29.52,0
2022-02-20,50.42,34,973.73,11.53,93.39,1.88,23.40,0
2022-02-20,26.57,8,1015.50,10.55,89.68,6.69,29.32,0
2022-02-20,34.58,51,1017.72,10.96,90.30,7.38,29.33,0
2022-02-20,24.15,33,1009.65,10.61,93.28,6.00,29.40,0
2022-02-20,12.54,3,1001.99,10.87,93.49,4.69,29.00,0
2022-02-21,13.05,45,1011.47,13.57,90.99,2.13,7.61,0
2022-02-21,8.80,43,1014.81,13.26,90.53,2.68,3.84,0
2022-02-21,16.70,32,1019.10,12.70,90.68,3.74,5.16,0
2022-02-21,9.83,9,1019.85,12.68,91.49,3.63,11.25,0
2022-02-21,50.90,47,1001.32,13.92,87.44,3.58,4.59,0
2022-02-21,25.50,7,1016.07,12.63,89.26,3.79,8.19,0
2022-02-21,18.90,10,1010.72,12.77,91.69,2.53,6.64,0
2022-02-21,18.80,36,1016.52,13.91,86.23,4.08,2.98,0
2022-02-21,24.63,50,999.62,12.37,94.11,2.36,6.50,0
2022-02-21,24.60,27,966.53,12.17,93.91,1.67,10.47,0
2022-02-21,13.60,31,1018.99,12.60,91.66,3.65,5.90,0
2022-02-21,28.70,13,1015.73,12.61,89.30,3.82,8.76,0
2022-02-21,55.80,42,1003.95,13.02,91.39,2.94,5.27,0
2022-02-21,27.48,52,1014.00,12.92,93.14,3.98,7.63,0
2022-02-21,78.60,46,1009.66,14.36,86.37,3.78,3.58,0
2022-02-21,60.95,34,975.41,12.32,93.66,0.85,9.93,0
2022-02-21,22.40,8,1016.07,12.63,89.26,3.79,8.19,0
2022-02-21,27.70,51,1019.16,12.70,90.19,3.46,3.50,0
2022-02-21,23.40,33,1011.23,12.28,93.20,2.57,5.96,0
2022-02-21,11.83,3,1003.02,12.11,94.96,2.21,17.83,0
2022-02-21,38.80,4,1013.49,12.49,89.57,3.96,12.52,0
2022-02-21,56.90,6,1018.40,12.76,88.98,3.65,4.28,0
2022-02-21,25.82,14,1015.73,12.61,89.30,3.82,8.76,0
2022-02-21,37.05,16,1019.10,12.80,88.90,3.60,3.10,0
2022-02-21,8.00,29,1019.21,12.80,89.72,3.85,4.48,0
2022-02-21,43.10,39,1014.65,12.21,93.10,2.97,9.45,0
2022-02-21,22.40,41,998.42,14.69,84.14,4.02,4.40,0
2022-02-22,12.05,45,1010.16,16.25,92.91,2.21,15.99,0
2022-02-22,11.29,43,1013.66,16.07,91.54,2.83,4.91,0
2022-02-22,20.59,32,1018.10,15.37,92.02,4.41,6.31,0
2022-02-22,31.43,14,1014.98,14.97,91.54,4.27,13.74,0
2022-02-22,16.88,9,1018.81,15.26,93.14,4.48,26.05,0
2022-02-22,41.97,47,1000.65,16.60,87.20,3.45,5.59,0
2022-02-22,31.12,7,1015.29,15.01,91.47,4.27,12.99,0
2022-02-22,28.23,10,1009.57,15.44,93.80,2.90,9.16,0
2022-02-22,19.85,36,1015.67,16.63,86.83,4.13,4.09,0
2022-02-22,25.08,50,998.82,15.16,93.61,2.65,6.60,0
2022-02-22,27.75,27,966.10,14.63,93.43,1.49,11.12,0
2022-02-22,14.80,2,1012.61,14.92,92.20,3.98,13.51,0
2022-02-22,11.58,31,1017.99,15.38,92.43,4.22,5.47,0
2022-02-22,36.89,13,1014.98,14.97,91.54,4.27,13.74,0
2022-02-22,39.44,42,1003.15,15.89,90.71,2.95,4.36,0
2022-02-22,48.12,16,1018.10,15.40,90.80,4.30,6.20,0
2022-02-22,33.19,37,1000.48,15.72,91.19,2.45,11.95,0
2022-02-22,64.20,6,1017.45,15.31,90.96,4.29,7.78,0
2022-02-22,28.62,52,1013.13,15.49,93.73,4.87,8.73,0
2022-02-22,31.15,29,1018.24,15.35,91.64,4.64,7.24,0
2022-02-22,56.64,46,1008.93,17.22,85.54,3.41,3.50,0
2022-02-22,21.72,41,997.86,17.36,83.74,3.40,4.87,0
2022-02-22,32.10,4,1012.90,14.68,92.03,4.25,18.75,0
2022-02-22,53.00,39,1013.84,14.94,93.50,3.07,10.04,0
2022-02-22,52.54,34,974.54,14.83,95.66,0.79,12.91,0
2022-02-22,34.18,8,1015.29,15.01,91.47,4.27,12.99,0
2022-02-22,37.27,51,1018.17,15.39,91.64,4.04,5.35,0
2022-02-22,24.71,33,1010.29,15.09,93.87,2.91,7.15,0
2022-02-22,15.03,3,1002.06,14.78,95.54,2.74,41.75,0
2022-02-23,11.25,45,1010.75,15.17,92.77,3.18,16.70,0
2022-02-23,11.27,43,1014.45,14.80,90.83,4.39,17.18,0
2022-02-23,18.48,32,1019.40,13.88,88.99,6.66,20.90,0
2022-02-23,33.10,14,1016.62,13.25,88.79,5.60,29.01,0
2022-02-23,15.38,9,1020.24,13.82,89.76,6.41,22.10,0
2022-02-23,44.54,47,1001.56,15.33,89.64,4.15,20.72,0
2022-02-23,32.15,7,1016.90,13.32,88.60,5.69,28.30,0
2022-02-23,28.43,10,1010.49,14.06,92.19,4.64,21.79,0
2022-02-23,22.50,36,1016.75,15.18,87.43,5.43,18.38,0
2022-02-23,29.51,50,999.90,13.79,92.90,4.34,24.79,0
2022-02-23,27.80,27,966.95,13.65,94.58,2.00,29.85,0
2022-02-23,14.80,2,1014.19,13.21,89.63,5.40,28.86,0
2022-02-23,12.12,31,1019.24,13.87,90.05,6.47,19.55,0
2022-02-23,36.61,13,1016.62,13.25,88.79,5.60,29.01,0
2022-02-23,39.33,42,1004.12,14.52,91.54,4.33,20.77,0
2022-02-23,44.02,16,1019.40,13.90,86.90,6.50,21.90,0
2022-02-23,31.65,37,1001.70,13.94,93.01,3.49,26.25,0
2022-02-23,63.05,6,1018.82,13.76,87.29,6.31,23.39,0
2022-02-23,31.77,52,1014.44,14.11,92.41,6.89,23.08,0
2022-02-23,33.67,29,1019.58,13.88,87.94,6.89,22.33,0
2022-02-23,55.70,46,1009.81,15.77,89.45,4.04,17.55,0
2022-02-23,24.25,41,998.64,16.14,88.59,3.44,18.84,0
2022-02-23,39.80,4,1014.77,12.82,90.04,5.01,33.73,0
2022-02-23,49.68,39,1015.37,13.14,92.18,4.76,27.05,0
2022-02-23,54.59,34,975.05,13.85,96.56,1.50,30.05,0
2022-02-23,35.11,8,1016.90,13.32,88.60,5.69,28.30,0
2022-02-23,39.40,51,1019.46,13.87,88.17,6.35,21.93,0
2022-02-23,24.44,33,1011.52,13.44,91.57,5.11,24.59,0
2022-02-23,15.81,3,1003.35,13.45,93.47,4.00,25.13,0
2022-02-24,11.11,45,1013.50,15.41,83.42,3.10,0.78,0
2022-02-24,12.29,43,1016.95,15.42,80.29,3.72,0.25,0
2022-02-24,21.25,32,1021.43,14.91,76.66,5.38,0.02,0
2022-02-24,35.15,14,1018.40,14.16,77.10,4.83,0.31,0
2022-02-24,15.12,9,1022.26,14.57,78.36,5.31,0.91,0
2022-02-24,42.72,47,1003.81,15.77,81.02,3.97,0.23,0
2022-02-24,31.05,7,1018.70,14.23,76.89,4.87,0.28,0
2022-02-24,29.09,10,1012.83,14.89,80.42,3.92,0.14,0
2022-02-24,22.68,36,1018.98,15.89,76.93,4.86,0.13,0
2022-02-24,30.31,50,1002.01,14.57,82.66,3.37,0.14,0
2022-02-24,28.99,27,968.90,13.97,87.07,1.89,0.24,0
2022-02-24,14.05,2,1016.01,14.18,78.00,4.60,0.26,0
2022-02-24,12.26,31,1021.31,14.94,77.74,5.19,0.03,0
2022-02-24,34.58,13,1018.40,14.16,77.10,4.83,0.31,0
2022-02-24,39.93,42,1006.34,15.24,81.75,3.62,0.17,0
2022-02-24,40.21,16,1021.40,14.90,75.00,5.20,0.00,0
2022-02-24,29.43,37,1003.82,14.96,82.35,3.29,0.09,0
2022-02-24,68.47,6,1020.77,14.74,75.44,5.12,0.06,0
2022-02-24,31.15,52,1016.48,14.94,80.40,5.82,0.10,0
2022-02-24,32.50,29,1021.56,14.88,75.57,5.61,0.00,0
2022-02-24,55.02,46,1012.20,16.31,80.58,3.97,0.23,0
2022-02-24,24.46,41,1000.98,16.39,80.82,3.82,0.28,0
2022-02-24,38.10,4,1016.41,13.67,78.50,4.58,0.51,0
2022-02-24,42.56,39,1017.33,14.21,79.65,3.83,0.25,0
2022-02-24,53.09,34,977.40,14.14,86.99,1.46,0.24,0
2022-02-24,36.85,8,1018.70,14.23,76.89,4.87,0.28,0
2022-02-24,39.67,51,1021.50,14.92,75.78,5.01,0.00,0
2022-02-24,25.95,33,1013.60,14.65,79.36,3.91,0.00,0
2022-02-24,16.83,3,1005.43,13.92,84.57,3.27,1.68,0
2022-02-25,12.01,45,1012.49,17.31,81.94,1.94,0.16,0
2022-02-25,12.26,43,1016.38,16.97,81.40,2.40,0.08,0
2022-02-25,22.11,32,1021.16,16.22,81.99,3.24,0.00,0
2022-02-25,34.74,14,1017.49,16.01,80.65,2.81,0.00,0
2022-02-25,16.56,9,1021.54,16.16,82.87,3.13,0.03,0
2022-02-25,41.13,47,1003.71,17.44,79.82,2.58,0.01,0
2022-02-25,34.80,7,1017.86,16.03,80.62,2.82,0.00,0
2022-02-25,28.46,10,1012.28,16.50,82.72,2.39,0.06,0
2022-02-25,21.79,36,1018.77,17.42,78.91,2.99,0.00,0
2022-02-25,35.91,50,1001.81,16.09,83.97,2.30,0.02,0
2022-02-25,34.75,27,968.88,15.52,84.36,1.55,0.06,0
2022-02-25,14.65,2,1015.22,16.02,81.34,2.70,0.00,0
2022-02-25,12.22,31,1021.03,16.23,82.68,3.30,0.00,0
2022-02-25,39.01,13,1017.49,16.01,80.65,2.81,0.00,0
2022-02-25,43.67,42,1006.17,16.74,82.24,2.56,0.01,0
2022-02-25,39.05,16,1021.20,16.20,80.40,2.90,0.00,0
2022-02-25,32.90,37,1003.56,16.97,82.48,2.08,0.00,0
2022-02-25,72.67,6,1020.42,16.16,80.45,2.88,0.00,0
2022-02-25,34.74,52,1016.13,16.51,84.31,3.62,0.00,0
2022-02-25,33.50,29,1021.31,16.20,81.33,3.19,0.00,0
2022-02-25,59.36,46,1012.01,18.11,79.02,2.70,0.00,0
2022-02-25,29.48,41,1000.94,18.14,77.83,2.58,0.02,0
2022-02-25,48.40,4,1015.03,15.89,80.81,2.75,0.00,0
2022-02-25,47.00,39,1016.43,15.98,83.16,2.62,0.00,0
2022-02-25,59.09,34,976.99,15.90,84.25,1.04,0.09,0
2022-02-25,39.13,8,1017.86,16.03,80.62,2.82,0.00,0
2022-02-25,42.50,51,1021.23,16.20,81.36,2.94,0.00,0
2022-02-25,26.29,33,1013.32,16.12,83.47,2.48,0.00,0
2022-02-25,16.39,3,1004.47,15.78,85.15,2.16,0.07,0
2022-02-26,11.22,45,1010.18,18.31,84.75,1.67,0.31,0
2022-02-26,13.10,43,1014.33,18.14,84.66,2.30,0.20,0
2022-02-26,20.04,32,1019.38,17.41,86.68,3.13,0.00,0
2022-02-26,40.41,14,1015.70,17.25,85.44,2.41,0.00,0
2022-02-26,16.79,9,1019.55,17.42,87.16,2.92,0.00,0
2022-02-26,44.51,47,1002.02,18.39,81.40,1.93,0.01,0
2022-02-26,37.34,7,1016.08,17.26,85.41,2.45,0.00,0
