"ObsTime","avg_price_per_kg","vege_id","StnPres","Temperature","RH","WS","Precp","typhoon"
2022-01-04,70.37,38,946.16,15.57,79.42,1.37,0.00,0
2022-01-04,86.30,24,1016.38,20.40,80.05,1.67,7.27,0
2022-01-04,43.67,44,991.34,18.17,83.28,1.33,1.25,0
2022-01-04,94.58,15,1012.27,18.27,80.50,2.90,0.00,0
2022-01-04,69.77,59,1018.20,18.40,85.00,4.20,0.00,0
2022-01-04,69.93,49,1017.49,18.64,81.73,2.33,0.20,0
2022-01-04,54.31,25,926.50,14.80,77.90,0.60,0.00,0
2022-01-04,37.26,40,1017.14,18.51,82.96,2.48,0.00,0
2022-01-04,106.10,26,995.17,17.49,81.62,1.79,0.00,0
2022-01-04,25.86,1,1013.59,18.54,80.08,2.87,0.00,0
2022-01-04,103.05,35,1018.20,18.60,80.40,3.10,0.00,0
2022-01-04,83.57,23,1018.29,18.41,83.83,3.50,0.65,0
2022-01-04,287.12,28,1017.76,18.44,83.56,3.24,0.00,0
2022-01-04,29.38,19,1018.20,18.60,80.40,3.10,0.00,0
2022-01-04,36.15,55,1009.91,18.74,80.55,2.17,0.30,0
2022-01-04,37.64,18,1018.13,18.48,83.16,3.68,0.00,0
2022-01-05,65.14,20,1011.20,19.94,81.22,2.14,1.31,0
2022-01-05,67.75,60,972.88,18.38,82.23,1.04,1.13,0
2022-01-05,16.73,11,1016.30,18.60,84.40,2.50,0.00,0
2022-01-05,68.09,38,944.61,15.51,87.16,0.94,0.00,0
2022-01-05,94.32,24,1013.65,21.37,82.06,1.55,2.48,0
2022-01-05,43.55,44,988.88,19.08,86.16,1.38,0.40,0
2022-01-05,94.10,15,1010.40,18.23,85.74,2.02,0.05,0
2022-01-05,61.14,59,1016.50,18.50,88.50,2.90,0.00,0
2022-01-05,71.20,49,1015.42,19.32,84.84,2.73,0.41,0
2022-01-05,60.25,25,925.00,14.70,86.80,0.40,0.00,0
2022-01-05,37.11,40,1015.06,19.31,85.55,2.94,0.00,0
2022-01-05,185.90,26,993.32,17.90,85.96,1.79,0.00,0
2022-01-05,23.14,1,1011.66,18.62,84.47,2.15,0.03,0
2022-01-05,99.57,35,1016.30,18.60,84.40,2.50,0.00,0
2022-01-05,74.37,23,1016.33,18.59,86.70,2.60,0.00,0
2022-01-05,251.10,28,1015.87,18.85,86.78,2.87,0.00,0
2022-01-05,49.13,19,1016.30,18.60,84.40,2.50,0.00,0
2022-01-05,39.66,55,1007.86,19.44,83.18,2.19,0.62,0
2022-01-05,34.04,18,1016.33,18.59,86.78,2.75,0.00,0
2022-01-06,66.01,20,1012.12,19.13,77.80,4.75,2.85,0
2022-01-06,61.89,60,973.47,17.93,83.12,2.03,3.08,0
2022-01-06,15.96,11,1017.30,18.00,78.10,5.70,1.50,0
2022-01-06,77.35,38,944.96,15.78,87.24,2.01,1.81,0
2022-01-06,85.46,24,1015.90,19.63,82.75,3.06,6.44,0
2022-01-06,34.35,44,990.81,17.84,84.93,2.31,1.65,0
2022-01-06,89.43,15,1012.00,17.17,80.87,4.77,3.47,0
2022-01-06,59.90,59,1017.40,17.90,81.50,7.20,2.20,0
2022-01-06,73.16,49,1016.41,18.69,79.41,4.34,0.68,0
2022-01-06,54.99,25,925.20,15.20,88.80,0.60,1.70,0
2022-01-06,35.90,40,1016.06,18.62,80.84,4.37,0.17,0
2022-01-06,164.05,26,994.16,17.43,82.80,3.36,1.85,0
2022-01-06,21.21,1,1012.97,17.77,79.45,4.91,2.14,0
2022-01-06,97.14,35,1017.30,18.00,78.10,5.70,1.50,0
2022-01-06,72.50,23,1017.61,17.84,80.56,6.19,2.39,0
2022-01-06,277.15,28,1016.82,18.23,80.74,5.68,1.12,0
2022-01-06,41.83,19,1017.30,18.00,78.10,5.70,1.50,0
2022-01-06,31.65,55,1008.75,18.69,80.17,3.97,1.91,0
2022-01-06,31.28,18,1017.27,17.99,80.20,6.45,1.80,0
2022-01-07,60.49,20,1014.04,18.16,76.76,4.33,1.37,0
2022-01-07,66.12,60,975.32,17.16,85.43,1.94,4.03,0
2022-01-07,25.33,11,1019.30,16.50,77.90,5.10,2.40,0
2022-01-07,53.41,38,946.85,14.58,93.17,1.82,8.81,0
2022-01-07,88.13,24,1017.61,19.11,81.88,2.58,2.24,0
2022-01-07,38.40,44,992.42,16.79,85.01,2.15,3.04,0
2022-01-07,82.42,15,1013.80,15.99,79.03,4.41,2.38,0
2022-01-07,59.36,59,1019.60,16.70,79.50,6.30,3.00,0
2022-01-07,65.77,49,1018.39,17.12,82.36,4.05,0.73,0
2022-01-07,53.51,25,927.00,14.00,96.90,0.60,10.40,0
2022-01-07,35.78,40,1018.06,16.94,83.91,4.22,0.98,0
2022-01-07,60.00,26,996.13,16.11,85.32,3.07,3.00,0
2022-01-07,20.71,1,1014.84,16.53,78.34,4.49,2.09,0
2022-01-07,99.17,35,1019.30,16.50,77.90,5.10,2.40,0
2022-01-07,74.63,23,1019.69,16.47,79.87,5.40,2.77,0
2022-01-07,285.90,28,1018.91,16.77,81.48,5.14,1.92,0
2022-01-07,40.09,19,1019.30,16.50,77.90,5.10,2.40,0
2022-01-07,35.84,55,1010.71,17.51,81.31,3.70,1.16,0
2022-01-07,28.58,18,1019.38,16.64,79.21,5.71,2.64,0
2022-01-08,64.46,20,1012.48,18.64,74.14,3.86,0.06,0
2022-01-08,67.91,60,973.84,17.48,82.65,1.72,0.72,0
2022-01-08,24.28,11,1017.50,17.20,73.60,4.40,0.10,0
2022-01-08,42.82,38,945.21,14.88,88.23,1.64,1.46,0
2022-01-08,85.53,24,1016.09,19.13,80.31,2.52,1.12,0
2022-01-08,43.05,44,990.76,16.94,83.79,1.74,0.70,0
2022-01-08,80.47,15,1011.85,16.60,75.04,3.88,0.11,0
2022-01-08,62.28,59,1017.80,17.00,77.00,5.80,0.20,0
2022-01-08,101.14,49,1016.77,17.80,76.45,3.18,0.06,0
2022-01-08,54.81,25,925.40,14.30,91.30,0.50,1.80,0
2022-01-08,40.86,40,1016.44,17.55,79.08,3.25,0.19,0
2022-01-08,200.65,26,994.43,16.64,80.98,2.46,0.49,0
2022-01-08,23.10,1,1013.00,17.16,74.44,3.94,0.08,0
2022-01-08,87.78,35,1017.50,17.20,73.60,4.40,0.10,0
2022-01-08,65.80,23,1017.84,16.93,76.70,4.87,0.26,0
2022-01-08,218.15,28,1017.19,17.27,77.38,4.40,0.16,0
2022-01-08,32.49,19,1017.50,17.20,73.60,4.40,0.10,0
2022-01-08,36.42,55,1009.11,18.06,77.43,3.07,0.10,0
2022-01-08,32.56,18,1017.60,17.11,75.89,5.11,0.16,0
2022-01-09,60.44,20,1010.70,18.80,74.74,2.96,0.00,0
2022-01-09,67.93,60,972.04,17.20,80.32,1.35,0.00,0
2022-01-09,17.39,11,1015.80,17.70,76.00,3.70,0.00,0
2022-01-09,63.48,38,943.48,14.61,85.60,1.50,0.00,0
2022-01-09,80.81,24,1013.48,19.56,78.08,1.71,0.22,0
2022-01-09,44.40,44,988.37,17.25,82.92,1.60,0.04,0
2022-01-09,78.57,15,1009.97,17.25,77.25,3.15,0.00,0
2022-01-09,61.21,59,1016.00,17.60,79.00,4.80,0.00,0
2022-01-09,95.75,49,1014.96,17.91,78.59,3.08,0.00,0
2022-01-09,55.81,25,923.70,13.80,87.40,0.60,0.00,0
2022-01-09,37.99,40,1014.65,17.79,80.60,3.35,0.00,0
2022-01-09,124.35,26,992.65,16.81,81.30,2.38,0.00,0
2022-01-09,20.29,1,1011.19,17.63,76.27,3.28,0.00,0
2022-01-09,76.87,35,1015.80,17.70,76.00,3.70,0.00,0
2022-01-09,60.90,23,1015.96,17.59,78.22,4.06,0.00,0
2022-01-09,192.16,28,1015.40,17.67,79.35,3.96,0.00,0
2022-01-09,62.08,19,1015.80,17.70,76.00,3.70,0.00,0
2022-01-09,37.07,55,1007.32,18.13,78.23,2.74,0.00,0
2022-01-09,32.20,18,1015.83,17.65,78.00,4.29,0.00,0
2022-01-10,80.50,60,971.31,17.04,80.98,1.36,0.00,0
2022-01-10,22.00,38,942.68,14.68,85.91,1.50,0.00,0
2022-01-10,88.00,24,1012.51,19.71,79.52,1.65,0.00,0
2022-01-10,77.65,59,1015.20,17.90,83.00,4.80,0.00,0
2022-01-10,20.00,1,1010.36,17.82,79.12,3.18,0.06,0
2022-01-10,156.70,35,1015.00,18.00,78.60,3.50,0.00,0
2022-01-10,48.70,55,1006.64,18.13,80.56,2.68,0.00,0
2022-01-10,23.10,18,1015.04,17.93,81.39,4.22,0.00,0
2022-01-10,16.47,11,1015.00,18.00,78.60,3.50,0.00,0
2022-01-10,91.00,15,1009.07,17.49,80.13,3.10,0.10,0
2022-01-10,50.45,19,1015.00,18.00,78.60,3.50,0.00,0
2022-01-10,63.45,20,1009.96,18.80,77.06,2.85,0.00,0
2022-01-10,73.85,23,1015.13,17.86,81.99,3.97,0.27,0
2022-01-10,64.30,25,922.90,13.80,86.70,0.60,0.00,0
2022-01-10,218.70,26,991.91,16.95,82.86,2.35,0.00,0
2022-01-10,263.70,28,1014.66,17.85,82.67,3.95,0.00,0
2022-01-10,41.97,40,1013.94,17.82,83.20,3.41,0.00,0
2022-01-10,51.20,44,987.30,17.51,83.21,1.67,0.49,0
2022-01-10,140.22,49,1014.32,18.00,81.65,2.99,0.00,0
2022-01-11,61.42,20,1011.74,16.67,73.14,4.44,0.06,0
2022-01-11,66.28,60,972.65,15.17,82.56,1.88,0.08,0
2022-01-11,20.55,11,1017.00,15.70,71.10,5.70,0.00,0
2022-01-11,52.35,38,943.84,13.04,87.51,2.01,0.00,0
2022-01-11,83.47,24,1014.51,17.12,79.06,2.49,0.56,0
2022-01-11,40.20,44,989.38,14.93,84.11,2.32,0.53,0
2022-01-11,90.68,15,1011.63,14.59,74.06,4.89,0.82,0
2022-01-11,61.39,59,1017.30,15.40,74.00,7.20,0.00,0
2022-01-11,102.05,49,1016.10,16.30,72.98,4.91,0.02,0
2022-01-11,53.14,25,923.80,12.40,91.20,0.60,0.00,0
2022-01-11,39.70,40,1015.76,16.14,75.26,5.26,0.00,0
2022-01-11,163.00,26,993.64,14.79,78.69,3.74,0.07,0
2022-01-11,18.17,1,1012.60,15.31,73.00,4.96,0.45,0
2022-01-11,89.80,35,1017.00,15.70,71.10,5.70,0.00,0
2022-01-11,75.70,23,1017.34,15.39,73.15,6.23,0.00,0
2022-01-11,289.57,28,1016.61,15.78,73.98,6.09,0.00,0
2022-01-11,36.16,19,1017.00,15.70,71.10,5.70,0.00,0
2022-01-11,33.37,55,1008.36,16.19,75.10,4.25,0.03,0
2022-01-11,32.77,18,1017.08,15.56,73.01,6.51,0.00,0
2022-01-12,65.01,20,1014.09,15.54,69.79,2.47,0.00,0
2022-01-12,64.02,60,974.86,13.92,79.02,1.35,0.00,0
2022-01-12,16.42,11,1019.20,14.50,71.00,2.40,0.00,0
2022-01-12,74.55,38,945.76,11.65,86.46,0.86,0.00,0
2022-01-12,99.13,24,1017.11,16.40,70.40,2.08,0.00,0
2022-01-12,36.83,44,991.59,13.79,79.39,1.31,0.06,0
2022-01-12,75.57,15,1013.22,13.64,74.14,2.26,0.13,0
2022-01-12,61.68,59,1019.30,14.40,73.50,2.90,0.00,0
2022-01-12,104.81,49,1018.46,14.68,72.32,2.39,0.00,0
2022-01-12,51.85,25,925.70,10.90,90.00,0.30,0.00,0
2022-01-12,35.68,40,1018.14,14.68,74.10,2.67,0.00,0
2022-01-12,163.40,26,995.74,13.43,78.37,1.63,0.00,0
2022-01-12,18.20,1,1014.51,14.21,72.56,2.27,0.07,0
2022-01-12,95.74,35,1019.20,14.50,71.00,2.40,0.00,0
2022-01-12,70.43,23,1019.33,14.32,73.08,2.57,0.00,0
2022-01-12,302.60,28,1018.80,14.49,73.44,2.68,0.00,0
2022-01-12,58.33,19,1019.20,14.50,71.00,2.40,0.00,0
2022-01-12,35.04,55,1010.69,14.83,73.29,2.16,0.00,0
2022-01-12,36.46,18,1019.18,14.46,72.62,2.70,0.00,0
2022-01-13,64.11,20,1014.24,16.27,68.30,3.54,0.18,0
2022-01-13,65.91,60,975.00,14.66,75.65,1.63,0.15,0
2022-01-13,33.05,11,1019.60,15.30,68.30,4.40,0.00,0
2022-01-13,47.50,38,946.21,12.37,81.21,1.59,0.00,0
2022-01-13,118.40,24,1016.73,16.66,76.54,1.90,2.13,0
2022-01-13,32.20,44,991.47,14.74,80.98,1.91,1.46,0
2022-01-13,110.00,15,1013.92,14.39,71.23,3.52,0.00,0
2022-01-13,66.90,59,1019.90,15.20,71.00,5.20,0.00,0
2022-01-13,86.00,49,1018.65,15.56,70.52,4.17,0.05,0
2022-01-13,49.67,25,926.10,11.60,84.00,0.60,0.00,0
2022-01-13,44.60,40,1018.27,15.48,72.46,4.49,0.00,0
2022-01-13,18.93,1,1015.00,15.03,69.39,3.74,0.00,0
2022-01-13,147.90,35,1019.60,15.30,68.30,4.40,0.00,0
2022-01-13,57.40,23,1019.78,15.14,70.12,4.63,0.00,0
2022-01-13,240.00,28,1019.18,15.31,71.23,4.75,0.00,0
2022-01-13,66.00,19,1019.60,15.30,68.30,4.40,0.00,0
2022-01-13,45.03,55,1010.86,15.65,71.08,3.49,0.08,0
2022-01-13,44.40,18,1019.68,15.26,70.10,4.86,0.00,0
2022-01-13,266.80,26,996.11,14.29,74.71,3.01,0.00,0
2022-01-14,62.96,20,1014.39,16.12,67.37,3.18,0.00,0
2022-01-14,58.52,60,975.24,14.65,75.70,1.62,0.00,0
2022-01-14,21.11,11,1019.40,15.20,65.60,3.40,0.00,0
2022-01-14,52.90,38,946.14,12.51,79.89,1.41,0.00,0
2022-01-14,105.23,24,1017.73,16.43,75.52,2.22,0.00,0
2022-01-14,34.93,44,992.18,14.32,79.48,1.48,0.04,0
2022-01-14,79.03,15,1013.45,14.67,66.67,2.97,0.00,0
2022-01-14,59.92,59,1019.60,15.10,68.50,4.40,0.00,0
2022-01-14,89.90,49,1018.68,15.27,69.29,2.70,0.00,0
2022-01-14,54.96,25,926.10,11.80,83.00,0.60,0.00,0
2022-01-14,41.80,40,1018.34,15.02,71.53,2.69,0.00,0
2022-01-14,201.00,26,996.01,14.24,73.18,2.04,0.00,0
2022-01-14,16.55,1,1014.75,15.08,66.23,3.03,0.00,0
2022-01-14,90.94,35,1019.40,15.20,65.60,3.40,0.00,0
2022-01-14,62.45,23,1019.61,15.02,67.84,3.73,0.00,0
2022-01-14,283.65,28,1019.05,15.06,69.40,3.46,0.00,0
2022-01-14,37.90,19,1019.40,15.20,65.60,3.40,0.00,0
2022-01-14,34.09,55,1010.96,15.46,70.26,2.58,0.00,0
2022-01-14,41.31,18,1019.44,15.13,67.63,3.91,0.00,0
2022-01-15,63.93,20,1014.33,18.17,73.43,2.38,0.00,0
2022-01-15,62.15,60,975.50,16.74,77.03,1.28,0.00,0
2022-01-15,20.97,11,1019.40,17.30,75.60,2.70,0.00,0
2022-01-15,51.10,38,946.77,14.69,81.83,1.16,0.00,0
2022-01-15,89.18,24,1017.09,18.98,73.72,1.72,0.00,0
2022-01-15,35.40,44,991.83,16.94,80.55,1.40,0.03,0
2022-01-15,71.46,15,1013.42,16.71,77.59,2.26,0.05,0
2022-01-15,62.04,59,1019.60,17.20,79.00,3.20,0.00,0
2022-01-15,90.79,49,1018.57,17.61,75.83,2.70,0.00,0
2022-01-15,57.60,25,926.90,14.00,82.60,0.60,0.00,0
2022-01-15,38.90,40,1018.25,17.30,78.34,2.79,0.00,0
2022-01-15,180.55,26,996.14,16.46,78.98,1.92,0.00,0
2022-01-15,15.47,1,1014.72,17.09,76.18,2.37,0.03,0
2022-01-15,98.44,35,1019.40,17.30,75.60,2.70,0.00,0
2022-01-15,77.40,23,1019.49,17.20,77.60,2.86,0.00,0
2022-01-15,202.73,28,1019.00,17.27,78.09,2.95,0.00,0
2022-01-15,38.49,19,1019.40,17.30,75.60,2.70,0.00,0
2022-01-15,32.48,55,1010.92,17.65,75.85,2.29,0.00,0
2022-01-15,42.35,18,1019.43,17.24,77.70,2.99,0.00,0
2022-01-16,56.17,20,1014.07,19.34,77.34,2.87,0.15,0
2022-01-16,61.42,60,975.48,18.06,76.45,1.31,0.13,0
2022-01-16,22.58,11,1019.10,18.20,80.70,3.50,0.00,0
2022-01-16,69.05,38,946.92,15.65,80.15,1.46,0.00,0
2022-01-16,99.36,24,1017.02,20.27,78.50,1.64,0.28,0
2022-01-16,34.38,44,991.95,18.10,83.02,1.49,3.93,0
2022-01-16,81.42,15,1013.18,17.78,81.06,3.01,0.00,0
2022-01-16,65.27,59,1019.20,18.40,84.00,4.60,0.00,0
2022-01-16,85.57,49,1018.24,18.55,81.06,2.98,0.05,0
2022-01-16,55.19,25,927.20,14.90,79.10,0.60,0.00,0
2022-01-16,38.03,40,1017.86,18.38,82.47,3.15,0.00,0
2022-01-16,130.85,26,995.96,17.58,80.82,2.22,0.00,0
2022-01-16,15.66,1,1014.46,18.15,80.09,3.08,0.00,0
2022-01-16,91.40,35,1019.10,18.20,80.70,3.50,0.00,0
2022-01-16,84.53,23,1019.19,18.32,82.56,3.95,0.11,0
2022-01-16,267.10,28,1018.62,18.35,82.89,3.78,0.00,0
2022-01-16,34.38,19,1019.10,18.20,80.70,3.50,0.00,0
2022-01-16,32.64,55,1010.64,18.86,79.05,2.63,0.07,0
2022-01-16,44.73,18,1019.07,18.32,82.67,4.09,0.00,0
2022-01-17,86.73,60,974.55,18.33,83.45,1.45,2.47,0
2022-01-17,86.00,24,1016.14,20.60,82.05,2.05,0.78,0
2022-01-17,79.30,59,1018.60,17.70,87.00,6.60,1.50,0
2022-01-17,11.90,1,1013.88,17.74,82.51,4.48,1.56,0
2022-01-17,156.70,35,1018.40,17.90,81.60,5.20,1.20,0
2022-01-17,40.10,55,1009.80,18.90,82.14,3.59,1.11,0
2022-01-17,33.10,18,1018.42,17.85,84.70,5.94,1.33,0
2022-01-17,27.30,11,1018.40,17.90,81.60,5.20,1.20,0
2022-01-17,78.57,15,1012.78,17.23,84.35,4.29,1.86,0
2022-01-17,34.00,19,1018.40,17.90,81.60,5.20,1.20,0
2022-01-17,59.10,20,1013.21,19.18,80.33,3.90,1.14,0
2022-01-17,109.30,23,1018.63,17.73,85.50,5.63,2.79,0
2022-01-17,68.83,25,926.30,15.90,87.10,0.50,4.00,0
2022-01-17,231.70,26,995.21,17.67,84.76,3.13,2.03,0
2022-01-17,321.25,28,1017.92,18.24,84.25,5.42,1.02,0
2022-01-17,68.10,38,946.08,16.29,87.08,1.81,3.46,0
2022-01-17,40.13,40,1017.07,18.78,82.66,4.49,0.58,0
2022-01-17,38.15,44,991.06,18.64,84.92,2.12,1.29,0
2022-01-17,97.65,49,1017.42,18.96,81.16,4.17,0.57,0
2022-01-18,59.60,20,1012.35,18.49,82.30,3.62,0.59,0
2022-01-18,63.75,60,973.67,17.45,90.16,1.52,4.98,0
2022-01-18,31.16,11,1017.40,17.40,82.10,4.40,0.40,0
2022-01-18,74.33,38,945.08,15.59,94.16,1.70,9.47,0
2022-01-18,92.03,24,1015.89,19.63,83.07,2.37,2.24,0
2022-01-18,30.40,44,990.34,17.82,85.49,2.20,3.10,0
2022-01-18,92.50,15,1011.63,16.90,83.23,4.10,0.43,0
2022-01-18,71.63,59,1017.60,17.40,84.50,6.10,0.20,0
2022-01-18,77.64,49,1016.68,17.71,87.34,3.28,4.73,0
2022-01-18,55.11,25,925.30,15.10,96.80,0.50,12.00,0
2022-01-18,37.01,40,1016.25,17.40,89.35,3.60,5.62,0
2022-01-18,150.00,26,994.27,16.80,89.87,2.55,4.20,0
2022-01-18,17.18,1,1012.84,17.23,83.47,4.06,0.58,0
2022-01-18,94.36,35,1017.40,17.40,82.10,4.40,0.40,0
2022-01-18,78.20,23,1017.72,17.26,84.50,5.05,6.06,0
2022-01-18,293.60,28,1017.03,17.40,86.56,4.68,2.82,0
2022-01-18,37.95,19,1017.40,17.40,82.10,4.40,0.40,0
2022-01-18,30.05,55,1008.99,17.91,87.04,3.10,2.69,0
2022-01-18,44.15,18,1017.43,17.40,83.95,5.30,0.65,0
2022-01-19,49.38,20,1010.81,18.85,78.46,3.94,0.00,0
2022-01-19,57.80,60,972.15,17.74,85.15,1.74,0.21,0
2022-01-19,21.68,11,1015.90,17.80,78.40,4.60,0.00,0
2022-01-19,72.87,38,943.56,15.68,89.78,1.70,0.47,0
2022-01-19,107.02,24,1014.34,19.55,82.41,2.80,3.81,0
2022-01-19,27.83,44,989.03,17.76,83.88,2.15,0.94,0
2022-01-19,77.30,15,1010.18,17.41,79.53,4.17,0.00,0
2022-01-19,63.84,59,1016.00,17.80,82.00,6.10,0.00,0
2022-01-19,69.30,49,1015.12,18.08,82.31,3.61,0.00,0
2022-01-19,55.93,25,923.80,15.10,91.90,0.50,0.60,0
2022-01-19,34.23,40,1014.75,17.80,84.50,3.89,0.00,0
2022-01-19,173.40,26,992.75,17.21,84.82,2.73,0.10,0
2022-01-19,15.88,1,1011.37,17.71,79.31,4.20,0.00,0
2022-01-19,95.19,35,1015.90,17.80,78.40,4.60,0.00,0
2022-01-19,59.28,23,1016.14,17.62,81.74,5.12,4.97,0
2022-01-19,296.08,28,1015.47,17.80,82.72,4.84,0.00,0
2022-01-19,25.74,19,1015.90,17.80,78.40,4.60,0.00,0
2022-01-19,32.16,55,1007.44,18.33,82.17,3.34,0.00,0
2022-01-19,39.60,18,1015.88,17.80,80.84,5.39,0.00,0
2022-01-20,43.60,20,1010.44,19.04,77.54,3.20,0.06,0
2022-01-20,56.12,60,971.98,17.66,82.34,1.53,0.08,0
2022-01-20,19.40,11,1015.30,18.30,76.00,3.40,0.00,0
2022-01-20,65.90,38,943.33,15.61,84.19,1.48,0.00,0
2022-01-20,81.41,24,1014.88,19.07,86.31,3.13,6.17,0
2022-01-20,28.73,44,989.41,17.77,81.10,2.10,1.26,0
2022-01-20,67.90,15,1009.67,17.81,76.53,3.58,0.00,0
2022-01-20,62.21,59,1015.30,18.20,79.00,4.70,0.00,0
2022-01-20,69.42,49,1014.63,18.21,80.79,2.59,0.02,0
2022-01-20,51.34,25,923.70,14.90,85.60,0.60,0.00,0
2022-01-20,34.73,40,1014.33,18.30,82.19,2.69,0.00,0
2022-01-20,148.80,26,992.29,17.42,81.55,1.89,0.07,0
2022-01-20,13.23,1,1010.86,18.12,76.82,3.36,0.00,0
2022-01-20,89.74,35,1015.30,18.30,76.00,3.40,0.00,0
2022-01-20,52.45,23,1015.61,18.04,79.14,3.95,6.54,0
2022-01-20,206.80,28,1014.89,18.19,80.17,3.57,0.00,0
2022-01-20,26.53,19,1015.30,18.30,76.00,3.40,0.00,0
2022-01-20,29.02,55,1007.03,18.52,80.10,2.50,0.03,0
2022-01-20,36.60,18,1015.23,18.24,78.11,4.08,0.00,0
2022-01-21,35.88,20,1011.08,19.09,82.17,3.26,0.94,0
2022-01-21,54.42,60,972.70,17.58,87.01,1.56,2.91,0
2022-01-21,14.26,11,1016.00,18.30,83.90,3.60,0.70,0
2022-01-21,52.22,38,944.28,15.26,92.86,1.25,3.47,0
2022-01-21,77.25,24,1015.33,19.22,84.19,2.44,7.51,0
2022-01-21,25.50,44,990.11,17.34,87.92,1.81,3.75,0
2022-01-21,70.72,15,1010.21,17.59,86.62,3.22,6.40,0
2022-01-21,60.51,59,1016.40,17.70,92.00,4.00,5.20,0
2022-01-21,71.05,49,1015.19,18.89,84.15,3.46,0.21,0
