vege_id,vege_name,ObsTime,avg_price_per_kg,StnPres,Temperature,RH,WS,Precp,typhoon
45,¥V¥Ê,2022/1/1 00:00,9.12,1013.13,17.67,81.93,1.9,0.79,0
43,«n¥Ê,2022/1/1 00:00,9.94,1017.14,17.88,77.57,2.81,0.4,0
32,¦a¥Ê,2022/1/1 00:00,22.66,1022.25,17.65,75.32,3.85,0,0
14,¦a¥Ê¸­,2022/1/1 00:00,19.44,1018.88,17.11,76.35,3.12,0,0
9,¤j¥Õµæ,2022/1/1 00:00,11.19,1022.58,17.46,77.57,3.5,0.22,0
47,¤j¶À¥Ê,2022/1/1 00:00,19.23,1003.93,18.02,74.59,2.53,0.03,0
7,¤p¥Õµæ,2022/1/1 00:00,18.89,1019.23,17.17,76.11,3.19,0,0
10,ªoµæ,2022/1/1 00:00,16.28,1013.23,17.29,79.23,2.71,0.44,0
36,¬v½µ,2022/1/1 00:00,24,1019.73,18.47,73.26,3.28,0.03,0
50,¤ûµf­X,2022/1/1 00:00,19.96,1001.97,17,76.33,2.75,0,0
27,¥É¦Ìµ«,2022/1/1 00:00,30.83,966.99,15.6,79.11,1.54,0.01,0
2,ªÅ¤ßµæ,2022/1/1 00:00,20.53,1016.58,17.06,76.34,3.04,0,0
31,¬õÅÚ½³,2022/1/1 00:00,10.94,1022.03,17.66,75.57,3.85,0,0
13,¬õ»ñµæ,2022/1/1 00:00,32.37,1018.88,17.11,76.35,3.12,0,0
42,µ·¥Ê,2022/1/1 00:00,23.92,1006.42,17.64,74.95,2.88,0.01,0
16,¬ü¥Íµæ,2022/1/1 00:00,11.56,1022.4,17.7,74,3.8,0,0
37,¨¡ÀY,2022/1/1 00:00,37.05,1004.68,17.35,76.23,2.07,0.03,0
6,ªãÂÅ,2022/1/1 00:00,45.86,1021.66,17.58,74.49,3.66,0,0
52,ªá·¦µæ,2022/1/1 00:00,24.83,1017.14,17.52,78.03,3.46,0,0
29,ªàµæ,2022/1/1 00:00,19.75,1022.49,17.63,75.13,3.85,0,0
46,­W¥Ê,2022/1/1 00:00,34.8,1012.82,18.71,73.12,2.59,0.04,0
41,­X¤l,2022/1/1 00:00,30.28,1000.85,18.45,73.77,2.24,0.06,0
4,³Aµæ,2022/1/1 00:00,27.48,1016.53,16.72,77.91,2.67,0,0
39,½¬ÃÂ,2022/1/1 00:00,29.9,1017.5,17.11,76.47,3.02,0,0
34,Á¤,2022/1/1 00:00,48.37,976.02,15.79,83.73,0.99,0.73,0
8,«C¦¿µæ,2022/1/1 00:00,18.75,1019.23,17.17,76.11,3.19,0,0
51,«Cªáµæ,2022/1/1 00:00,37.17,1022.33,17.7,74.1,3.81,0,0
33,°¨¹aÁ¦,2022/1/1 00:00,28.11,1014.39,17.32,74.66,3.28,0,0
3,°ªÄRµæ,2022/1/1 00:00,10.73,1004.62,16.64,79.68,2.44,0.39,0
45,¥V¥Ê,2022/1/2 00:00,9.7,1011.68,17.93,81.21,2.05,0.49,0
43,«n¥Ê,2022/1/2 00:00,10.69,1015.56,18.05,78.75,2.75,0.25,0
32,¦a¥Ê,2022/1/2 00:00,20.44,1020.4,17.79,77.02,4.15,0,0
14,¦a¥Ê¸­,2022/1/2 00:00,22.76,1017.2,17.34,76.31,3.51,0,0
9,¤j¥Õµæ,2022/1/2 00:00,12.09,1020.84,17.58,77.93,4.03,0.03,0
47,¤j¶À¥Ê,2022/1/2 00:00,19.1,1002.24,18.21,75.06,2.77,0.07,0
7,¤p¥Õµæ,2022/1/2 00:00,17.31,1017.54,17.4,76.19,3.55,0,0
10,ªoµæ,2022/1/2 00:00,21.11,1011.48,17.46,79.55,2.88,0.18,0
36,¬v½µ,2022/1/2 00:00,21.24,1018.01,18.65,74.62,3.45,0.06,0
50,¤ûµf­X,2022/1/2 00:00,23.17,1000.2,16.98,78.09,2.69,0,0
27,¥É¦Ìµ«,2022/1/2 00:00,30.84,965.28,15.66,78.29,1.48,0.02,0
2,ªÅ¤ßµæ,2022/1/2 00:00,23.38,1014.85,17.25,76.62,3.35,0,0
31,¬õÅÚ½³,2022/1/2 00:00,10.55,1020.19,17.75,77.96,4.04,0,0
13,¬õ»ñµæ,2022/1/2 00:00,35.01,1017.2,17.34,76.31,3.51,0,0
42,µ·¥Ê,2022/1/2 00:00,26.59,1004.71,17.68,77.07,2.77,0.03,0
16,¬ü¥Íµæ,2022/1/2 00:00,12.07,1020.6,17.9,75.1,4,0,0
37,¨¡ÀY,2022/1/2 00:00,34.1,1002.79,17.27,77.77,2.03,0.06,0
6,ªãÂÅ,2022/1/2 00:00,46.16,1019.89,17.78,75.35,3.9,0,0
52,ªá·¦µæ,2022/1/2 00:00,27.71,1015.17,17.68,78.82,4.41,0,0
29,ªàµæ,2022/1/2 00:00,17.1,1020.62,17.83,76.1,4.27,0,0
46,­W¥Ê,2022/1/2 00:00,35.45,1011.16,18.83,74.78,2.65,0.09,0
41,­X¤l,2022/1/2 00:00,35.6,999.23,18.67,73.97,2.4,0.12,0
4,³Aµæ,2022/1/2 00:00,28.02,1014.94,16.97,77.11,3.18,0,0
39,½¬ÃÂ,2022/1/2 00:00,31.83,1015.79,17.01,79.02,2.82,0,0
34,Á¤,2022/1/2 00:00,45.12,974.38,15.94,81.08,1.07,0.15,0
8,«C¦¿µæ,2022/1/2 00:00,20.61,1017.54,17.4,76.19,3.55,0,0
51,«Cªáµæ,2022/1/2 00:00,37.8,1020.51,17.81,75.99,3.86,0,0
33,°¨¹aÁ¦,2022/1/2 00:00,32.64,1012.51,17.26,77.44,3,0,0
3,°ªÄRµæ,2022/1/2 00:00,11.7,1003.05,16.58,79.67,2.56,0.05,0
45,¥V¥Ê,2022/1/3 00:00,13.6,1010.44,18.47,80.15,1.97,0.08,0
43,«n¥Ê,2022/1/3 00:00,10.6,1014.27,18.43,78.32,2.69,0.05,0
32,¦a¥Ê,2022/1/3 00:00,21.6,1019.09,18.08,77.75,3.99,0,0
9,¤j¥Õµæ,2022/1/3 00:00,8.27,1019.53,18.08,78.32,3.85,0,0
47,¤j¶À¥Ê,2022/1/3 00:00,19.3,1001.08,18.56,75.4,2.63,0.03,0
7,¤p¥Õµæ,2022/1/3 00:00,15.8,1016.11,17.95,75.73,3.51,0,0
10,ªoµæ,2022/1/3 00:00,17.85,1010.25,17.88,80.05,2.77,0.08,0
36,¬v½µ,2022/1/3 00:00,20.4,1016.74,18.94,75.37,3.32,0.03,0
50,¤ûµf­X,2022/1/3 00:00,22.77,999.03,17.41,77.99,2.6,0,0
31,¬õÅÚ½³,2022/1/3 00:00,15.6,1018.9,18.02,78.31,3.9,0,0
13,¬õ»ñµæ,2022/1/3 00:00,29.9,1015.77,17.92,75.66,3.47,0,0
42,µ·¥Ê,2022/1/3 00:00,20.1,1003.53,18.04,76.92,2.69,0.01,0
52,ªá·¦µæ,2022/1/3 00:00,21.78,1014.05,18.02,78.84,4.07,0,0
29,ªàµæ,2022/1/3 00:00,26.2,1019.29,18.13,77.22,4.1,0,0
46,­W¥Ê,2022/1/3 00:00,49.5,1010,19.15,75.05,2.52,0.04,0
34,Á¤,2022/1/3 00:00,78.4,973.35,16.57,81.47,1.05,0.17,0
8,«C¦¿µæ,2022/1/3 00:00,18.7,1016.11,17.95,75.73,3.51,0,0
51,«Cªáµæ,2022/1/3 00:00,23.3,1019.18,18.13,76.92,3.77,0,0
33,°¨¹aÁ¦,2022/1/3 00:00,29.2,1011.3,17.65,78.29,2.94,0,0
3,°ªÄRµæ,2022/1/3 00:00,9.38,1001.81,17.34,79.32,2.48,0,0
2,ªÅ¤ßµæ,2022/1/3 00:00,35,1013.47,17.8,76.32,3.3,0,0
4,³Aµæ,2022/1/3 00:00,26.43,1013.49,17.74,75.17,3.18,0,0
6,ªãÂÅ,2022/1/3 00:00,50.33,1018.48,18.14,76.24,3.81,0,0
14,¦a¥Ê¸­,2022/1/3 00:00,23.55,1015.77,17.92,75.66,3.47,0,0
16,¬ü¥Íµæ,2022/1/3 00:00,11.55,1019.2,18.2,76.4,3.9,0,0
27,¥É¦Ìµ«,2022/1/3 00:00,28.05,964.27,16.26,77.79,1.49,0.01,0
39,½¬ÃÂ,2022/1/3 00:00,39.83,1014.51,17.6,77.82,2.81,0,0
41,­X¤l,2022/1/3 00:00,52.55,998.12,19,74.4,2.28,0.06,0
45,¥V¥Ê,2022/1/4 00:00,10.57,1009.31,18.92,84.25,1.72,4.87,0
43,«n¥Ê,2022/1/4 00:00,11.1,1013.22,18.9,82.28,2.19,2.3,0
32,¦a¥Ê,2022/1/4 00:00,24.45,1017.99,18.54,81.99,3.24,0,0
14,¦a¥Ê¸­,2022/1/4 00:00,22.15,1014.55,18.41,80.21,3.1,0,0
9,¤j¥Õµæ,2022/1/4 00:00,12.19,1018.38,18.37,84.07,3.17,1.25,0
47,¤j¶À¥Ê,2022/1/4 00:00,18.54,1000.06,18.98,78.4,2.3,0.76,0
7,¤p¥Õµæ,2022/1/4 00:00,23.27,1014.92,18.43,80.23,3.1,0,0
10,ªoµæ,2022/1/4 00:00,23.67,1009.14,18.34,83.51,2.24,1.63,0
36,¬v½µ,2022/1/4 00:00,22.42,1015.69,19.37,79.21,2.78,0.66,0
50,¤ûµf­X,2022/1/4 00:00,22.68,997.98,17.78,81.31,2.08,0,0
27,¥É¦Ìµ«,2022/1/4 00:00,29.97,963.3,16.64,78.49,1.33,0.27,0
2,ªÅ¤ßµæ,2022/1/4 00:00,14.4,1012.27,18.27,80.5,2.9,0,0
31,¬õÅÚ½³,2022/1/4 00:00,10.91,1017.79,18.51,82.57,3.15,0,0
13,¬õ»ñµæ,2022/1/4 00:00,32.55,1014.55,18.41,80.21,3.1,0,0
42,µ·¥Ê,2022/1/4 00:00,26.94,1002.51,18.46,80.28,2.19,0.33,0
16,¬ü¥Íµæ,2022/1/4 00:00,10.74,1018.2,18.6,80.4,3.1,0,0
37,¨¡ÀY,2022/1/4 00:00,33.1,1000.49,18.11,81.21,1.53,0.64,0
6,ªãÂÅ,2022/1/4 00:00,45.39,1017.44,18.56,80.36,3.1,0,0
52,ªá·¦µæ,2022/1/4 00:00,26.04,1012.77,18.48,83.69,3.56,0,0
29,ªàµæ,2022/1/4 00:00,28.48,1018.2,18.55,81.44,3.35,0,0
46,­W¥Ê,2022/1/4 00:00,40.11,1008.94,19.58,78.47,2.19,0.96,0
41,­X¤l,2022/1/4 00:00,32.07,997.1,19.45,76.81,2.08,1.28,0
4,³Aµæ,2022/1/4 00:00,34.23,1012.13,18.29,80.09,3.1,0,0
39,½¬ÃÂ,2022/1/4 00:00,26.39,1013.24,18.04,82.4,2.38,0,0
34,Á¤,2022/1/4 00:00,54.23,972.37,16.95,82.88,0.82,1.4,0
8,«C¦¿µæ,2022/1/4 00:00,24.89,1014.92,18.43,80.23,3.1,0,0
51,«Cªáµæ,2022/1/4 00:00,33.81,1018.13,18.51,81.11,2.98,0,0
33,°¨¹aÁ¦,2022/1/4 00:00,30.57,1010.2,18.01,81.7,2.24,0,0
3,°ªÄRµæ,2022/1/4 00:00,10.72,1000.73,17.48,84.78,1.97,2.23,0
45,¥V¥Ê,2022/1/5 00:00,11.38,1006.77,19.82,85.83,1.53,0.6,0
43,«n¥Ê,2022/1/5 00:00,10.21,1010.96,19.58,84.93,2.1,0.39,0
32,¦a¥Ê,2022/1/5 00:00,21.7,1016.11,18.71,85.59,2.68,0,0
14,¦a¥Ê¸­,2022/1/5 00:00,21.34,1012.65,18.29,85.82,2.07,0.06,0
9,¤j¥Õµæ,2022/1/5 00:00,11.25,1016.24,18.65,86.2,2.43,0,0
47,¤j¶À¥Ê,2022/1/5 00:00,18.39,998,19.57,81.54,1.85,1.54,0
7,¤p¥Õµæ,2022/1/5 00:00,18.94,1013.02,18.32,85.68,2.11,0.06,0
10,ªoµæ,2022/1/5 00:00,20.21,1007.04,18.87,86.36,1.97,0.12,0
36,¬v½µ,2022/1/5 00:00,22.55,1013.61,19.85,82.06,2.32,1.34,0
50,¤ûµf­X,2022/1/5 00:00,20.99,996.1,18.22,85.39,2,0,0
27,¥É¦Ìµ«,2022/1/5 00:00,30.36,961.48,16.86,85.13,1.21,0.58,0
2,ªÅ¤ßµæ,2022/1/5 00:00,15.5,1010.4,18.23,85.74,2.02,0.05,0
31,¬õÅÚ½³,2022/1/5 00:00,10.92,1015.88,18.84,85.9,2.77,0,0
13,¬õ»ñµæ,2022/1/5 00:00,31.4,1012.65,18.29,85.82,2.07,0.06,0
42,µ·¥Ê,2022/1/5 00:00,30.08,1000.49,19.08,83.61,2.14,0.67,0
16,¬ü¥Íµæ,2022/1/5 00:00,9.38,1016.3,18.6,84.4,2.5,0,0
37,¨¡ÀY,2022/1/5 00:00,33.3,998.63,18.75,84.22,1.46,1.3,0
6,ªãÂÅ,2022/1/5 00:00,40.27,1015.54,18.54,84.7,2.41,0.01,0
52,ªá·¦µæ,2022/1/5 00:00,27.13,1010.97,18.81,86.66,2.53,0,0
29,ªàµæ,2022/1/5 00:00,22.47,1016.35,18.58,85.33,2.59,0,0
46,­W¥Ê,2022/1/5 00:00,39.82,1006.77,20.45,80.42,1.94,1.97,0
41,­X¤l,2022/1/5 00:00,29.75,994.92,20.21,79.72,1.71,2.62,0
4,³Aµæ,2022/1/5 00:00,29.47,1010.23,18.09,86.77,1.78,0.1,0
39,½¬ÃÂ,2022/1/5 00:00,29.72,1011.29,18.38,87.37,2.19,0.05,0
34,Á¤,2022/1/5 00:00,52.08,970.24,17.63,87.19,0.86,0.26,0
8,«C¦¿µæ,2022/1/5 00:00,21.05,1013.02,18.32,85.68,2.11,0.06,0
51,«Cªáµæ,2022/1/5 00:00,33.06,1016.22,18.64,85.02,2.58,0,0
33,°¨¹aÁ¦,2022/1/5 00:00,27.78,1008.34,18.36,85.36,2.24,0,0
3,°ªÄRµæ,2022/1/5 00:00,9.54,998.38,18.07,86.27,1.76,0,0
45,¥V¥Ê,2022/1/6 00:00,11.93,1009.01,18.27,85.58,3,4.25,0
43,«n¥Ê,2022/1/6 00:00,10.43,1012.5,18.54,81.91,3.9,2.02,0
32,¦a¥Ê,2022/1/6 00:00,20.6,1017.08,18.1,79.44,5.8,1.41,0
14,¦a¥Ê¸­,2022/1/6 00:00,18.58,1014.43,17.2,80.23,4.99,3.26,0
9,¤j¥Õµæ,2022/1/6 00:00,9.53,1017.83,17.76,80.66,5.68,2.77,0
47,¤j¶À¥Ê,2022/1/6 00:00,19.18,998.78,18.89,79.52,4.1,3.22,0
7,¤p¥Õµæ,2022/1/6 00:00,18.79,1014.71,17.28,80.02,5.06,3.09,0
10,ªoµæ,2022/1/6 00:00,19.64,1008.51,17.79,83.61,4.06,3.05,0
36,¬v½µ,2022/1/6 00:00,23.58,1014.54,19.06,77.81,5.11,2.94,0
50,¤ûµf­X,2022/1/6 00:00,20.55,996.92,17.78,81.88,3.72,1.1,0
27,¥É¦Ìµ«,2022/1/6 00:00,28.18,962.18,16.82,84.39,1.96,2,0
2,ªÅ¤ßµæ,2022/1/6 00:00,15.25,1012,17.17,80.87,4.77,3.47,0
31,¬õÅÚ½³,2022/1/6 00:00,10.51,1016.85,18.21,80.03,5.58,1.17,0
13,¬õ»ñµæ,2022/1/6 00:00,29.08,1014.43,17.2,80.23,4.99,3.26,0
42,µ·¥Ê,2022/1/6 00:00,27.15,1001.32,18.5,80.58,3.9,1.61,0
16,¬ü¥Íµæ,2022/1/6 00:00,9,1017.3,18,78.1,5.7,1.5,0
37,¨¡ÀY,2022/1/6 00:00,31.5,999.45,17.74,83.44,3.28,6.32,0
6,ªãÂÅ,2022/1/6 00:00,36.26,1016.7,17.83,78.55,5.55,1.87,0
52,ªá·¦µæ,2022/1/6 00:00,24.75,1011.83,18.17,81.56,6.06,1.77,0
29,ªàµæ,2022/1/6 00:00,22.37,1017.32,17.98,78.87,6.04,1.66,0
46,­W¥Ê,2022/1/6 00:00,41.72,1007.61,19.51,78.87,4.05,4,0
41,­X¤l,2022/1/6 00:00,31.88,995.67,19.45,78.78,3.79,4.56,0
4,³Aµæ,2022/1/6 00:00,30.13,1012.52,16.66,81.65,4.52,4.43,0
39,½¬ÃÂ,2022/1/6 00:00,34.45,1012.9,17.44,81.76,4.01,2.37,0
34,Á¤,2022/1/6 00:00,47.25,971.67,16.83,87.59,1.44,2.9,0
8,«C¦¿µæ,2022/1/6 00:00,21.86,1014.71,17.28,80.02,5.06,3.09,0
51,«Cªáµæ,2022/1/6 00:00,33.64,1017.21,18.07,78.6,5.49,1.21,0
33,°¨¹aÁ¦,2022/1/6 00:00,29.6,1009.24,17.67,81.24,4.28,2.34,0
3,°ªÄRµæ,2022/1/6 00:00,9.19,1000.33,17.07,83.99,3.56,3.8,0
45,¥V¥Ê,2022/1/7 00:00,11.57,1010.81,17.39,85.65,2.52,2.76,0
43,«n¥Ê,2022/1/7 00:00,9.44,1014.37,17.37,82.55,3.5,1.9,0
32,¦a¥Ê,2022/1/7 00:00,17.18,1019.13,16.63,79.45,5.21,2.27,0
14,¦a¥Ê¸­,2022/1/7 00:00,17.92,1016.18,16.04,77.81,4.61,2.25,0
9,¤j¥Õµæ,2022/1/7 00:00,10.19,1019.86,16.31,80.67,4.91,2.73,0
47,¤j¶À¥Ê,2022/1/7 00:00,16.68,1000.69,18.06,79.32,3.75,2.44,0
7,¤p¥Õµæ,2022/1/7 00:00,16.26,1016.49,16.08,77.82,4.65,2.26,0
10,ªoµæ,2022/1/7 00:00,17.28,1010.43,16.59,83.64,3.63,2.74,0
36,¬v½µ,2022/1/7 00:00,22.65,1016.49,18.01,76.89,4.63,1.45,0
50,¤ûµf­X,2022/1/7 00:00,20.21,998.89,16.46,84.3,3.4,2.79,0
27,¥É¦Ìµ«,2022/1/7 00:00,26.51,964.01,15.65,89.35,1.92,6.37,0
2,ªÅ¤ßµæ,2022/1/7 00:00,14.25,1013.8,15.99,79.03,4.41,2.38,0
31,¬õÅÚ½³,2022/1/7 00:00,10.81,1018.9,16.72,80.61,5.07,2.01,0
13,¬õ»ñµæ,2022/1/7 00:00,31.15,1016.18,16.04,77.81,4.61,2.25,0
42,µ·¥Ê,2022/1/7 00:00,28.44,1003.26,17.3,82.36,3.62,2.15,0
16,¬ü¥Íµæ,2022/1/7 00:00,8.79,1019.3,16.5,77.9,5.1,2.4,0
37,¨¡ÀY,2022/1/7 00:00,36.77,1001.47,16.85,83.27,3.04,2.16,0
6,ªãÂÅ,2022/1/7 00:00,37.5,1018.65,16.4,77.88,5,2.37,0
52,ªá·¦µæ,2022/1/7 00:00,24.25,1013.96,17.11,80.08,5.35,2.44,0
29,ªàµæ,2022/1/7 00:00,14.47,1019.37,16.55,78.26,5.37,2.54,0
46,­W¥Ê,2022/1/7 00:00,42.37,1009.52,18.8,77.9,3.75,0.91,0
41,­X¤l,2022/1/7 00:00,25.84,997.52,18.84,78.26,3.51,2.36,0
4,³Aµæ,2022/1/7 00:00,31.28,1014.1,15.73,77.75,4.28,2.14,0
39,½¬ÃÂ,2022/1/7 00:00,23.99,1014.73,16.1,82.28,3.75,1.18,0
34,Á¤,2022/1/7 00:00,46.32,973.41,15.81,90.11,1.32,5.36,0
8,«C¦¿µæ,2022/1/7 00:00,20.76,1016.49,16.08,77.82,4.65,2.26,0
51,«Cªáµæ,2022/1/7 00:00,32.8,1019.22,16.54,79.2,4.92,2.05,0
33,°¨¹aÁ¦,2022/1/7 00:00,29.65,1011.27,16.2,83.09,3.92,2.07,0
3,°ªÄRµæ,2022/1/7 00:00,9.01,1002.25,15.56,87.09,3.02,3.87,0
45,¥V¥Ê,2022/1/8 00:00,10.67,1009.07,17.51,83.95,2.3,0.96,0
43,«n¥Ê,2022/1/8 00:00,10.13,1012.7,17.75,79.24,2.99,0.48,0
32,¦a¥Ê,2022/1/8 00:00,19.79,1017.36,17.22,75.47,4.51,0.14,0
14,¦a¥Ê¸­,2022/1/8 00:00,21.52,1014.19,16.64,73.72,4.12,0.07,0
9,¤j¥Õµæ,2022/1/8 00:00,11.92,1017.97,16.81,77.41,4.42,0.34,0
47,¤j¶À¥Ê,2022/1/8 00:00,19.13,999.19,18.42,76.92,3.43,0.31,0
7,¤p¥Õµæ,2022/1/8 00:00,18.91,1014.52,16.7,73.71,4.15,0.07,0
10,ªoµæ,2022/1/8 00:00,18.09,1008.66,16.96,80.95,3.06,0.51,0
36,¬v½µ,2022/1/8 00:00,22.95,1014.91,18.5,73.92,4.12,0.07,0
50,¤ûµf­X,2022/1/8 00:00,20.51,997.22,16.99,79.77,2.82,0.4,0
27,¥É¦Ìµ«,2022/1/8 00:00,25.28,962.4,16,84.77,1.66,1.12,0
2,ªÅ¤ßµæ,2022/1/8 00:00,26.37,1011.85,16.6,75.04,3.88,0.11,0
31,¬õÅÚ½³,2022/1/8 00:00,11.02,1017.17,17.28,76.58,4.32,0.16,0
13,¬õ»ñµæ,2022/1/8 00:00,33.9,1014.19,16.64,73.72,4.12,0.07,0
42,µ·¥Ê,2022/1/8 00:00,29.53,1001.69,17.79,78.38,3.06,0.29,0
16,¬ü¥Íµæ,2022/1/8 00:00,11.6,1017.5,17.2,73.6,4.4,0.1,0
37,¨¡ÀY,2022/1/8 00:00,35.13,999.81,17.27,81.16,2.45,0.38,0
6,ªãÂÅ,2022/1/8 00:00,42.7,1016.81,17.08,73.63,4.34,0.09,0
52,ªá·¦µæ,2022/1/8 00:00,25.66,1012.23,17.43,77.77,4.91,0.16,0
29,ªàµæ,2022/1/8 00:00,23.4,1017.57,17.15,74.37,4.72,0.12,0
46,­W¥Ê,2022/1/8 00:00,43.28,1008.08,19.16,75.93,3.37,0.08,0
41,­X¤l,2022/1/8 00:00,27.18,996.15,19.1,76.5,3.29,0.37,0
4,³Aµæ,2022/1/8 00:00,32.67,1011.99,16.27,73.81,3.94,0.05,0
39,½¬ÃÂ,2022/1/8 00:00,38.52,1012.86,16.71,76.93,3.07,0.13,0
34,Á¤,2022/1/8 00:00,45.1,971.72,15.96,87.84,1,1.13,0
8,«C¦¿µæ,2022/1/8 00:00,22.34,1014.52,16.7,73.71,4.15,0.07,0
51,«Cªáµæ,2022/1/8 00:00,33.06,1017.45,17.23,74.3,4.18,0.08,0
33,°¨¹aÁ¦,2022/1/8 00:00,28.23,1009.5,16.91,77.96,3.11,0.17,0
3,°ªÄRµæ,2022/1/8 00:00,10.04,1000.34,16.03,83.44,2.63,0.79,0
45,¥V¥Ê,2022/1/9 00:00,9.5,1006.54,18.08,82.25,2.02,0.15,0
43,«n¥Ê,2022/1/9 00:00,10.5,1010.57,18.09,79.47,2.71,0.08,0
32,¦a¥Ê,2022/1/9 00:00,17.72,1015.62,17.69,77.6,3.89,0,0
14,¦a¥Ê¸­,2022/1/9 00:00,21.37,1012.28,17.33,76.12,3.3,0,0
9,¤j¥Õµæ,2022/1/9 00:00,11.39,1015.99,17.55,78.36,3.7,0,0
47,¤j¶À¥Ê,2022/1/9 00:00,18.65,997.38,18.41,76.39,2.56,0,0
7,¤p¥Õµæ,2022/1/9 00:00,16.12,1012.63,17.37,76.11,3.34,0,0
10,ªoµæ,2022/1/9 00:00,17.31,1006.58,17.5,81.6,2.73,0.06,0
36,¬v½µ,2022/1/9 00:00,23.87,1013.12,18.72,74.98,3.18,0,0
50,¤ûµf­X,2022/1/9 00:00,21.67,995.44,17.07,80.2,2.67,0,0
27,¥É¦Ìµ«,2022/1/9 00:00,23.01,960.58,15.79,82.96,1.44,0,0
2,ªÅ¤ßµæ,2022/1/9 00:00,31.97,1009.97,17.25,77.25,3.15,0,0
31,¬õÅÚ½³,2022/1/9 00:00,10.56,1015.41,17.71,78.53,3.85,0,0
13,¬õ»ñµæ,2022/1/9 00:00,30.73,1012.28,17.33,76.12,3.3,0,0
42,µ·¥Ê,2022/1/9 00:00,31.22,999.9,17.81,78.65,2.7,0,0
16,¬ü¥Íµæ,2022/1/9 00:00,10.23,1015.8,17.7,76,3.7,0,0
37,¨¡ÀY,2022/1/9 00:00,23.75,998,17.65,81.45,1.91,0,0
6,ªãÂÅ,2022/1/9 00:00,42.24,1015.06,17.62,76.03,3.62,0,0
52,ªá·¦µæ,2022/1/9 00:00,26.61,1010.43,17.79,78.81,4.14,0,0
29,ªàµæ,2022/1/9 00:00,28.37,1015.85,17.68,76.68,3.95,0,0
46,­W¥Ê,2022/1/9 00:00,36.41,1006.24,19.14,75.68,2.47,0,0
41,­X¤l,2022/1/9 00:00,24.3,994.31,18.96,75.25,2.15,0,0
4,³Aµæ,2022/1/9 00:00,31.93,1009.93,17.08,76.21,3.03,0,0
39,½¬ÃÂ,2022/1/9 00:00,34.07,1010.9,17.17,79.22,2.85,0,0
34,Á¤,2022/1/9 00:00,44.49,969.5,16.14,85.81,1.03,0.05,0
8,«C¦¿µæ,2022/1/9 00:00,18.64,1012.63,17.37,76.11,3.34,0,0
51,«Cªáµæ,2022/1/9 00:00,37.66,1015.72,17.64,76.81,3.63,0,0
33,°¨¹aÁ¦,2022/1/9 00:00,29.86,1007.77,17.23,80.1,2.89,0,0
3,°ªÄRµæ,2022/1/9 00:00,10,998.17,16.7,82.23,2.37,0,0
45,¥V¥Ê,2022/1/10 00:00,15.5,1005.53,18.32,84.08,2.04,0.34,0
43,«n¥Ê,2022/1/10 00:00,9.6,1009.72,18.27,81.67,2.67,0.08,0
32,¦a¥Ê,2022/1/10 00:00,18.75,1014.84,17.94,80.53,3.79,0,0
9,¤j¥Õµæ,2022/1/10 00:00,7.43,1015.11,17.8,82.32,3.57,0.51,0
47,¤j¶À¥Ê,2022/1/10 00:00,19.3,996.65,18.33,78.35,2.5,0,0
7,¤p¥Õµæ,2022/1/10 00:00,16.2,1011.72,17.61,79.38,3.28,0.11,0
10,ªoµæ,2022/1/10 00:00,17.9,1005.66,17.81,83.05,2.71,0.15,0
36,¬v½µ,2022/1/10 00:00,19.7,1012.38,18.77,77.55,3.06,0,0
50,¤ûµf­X,2022/1/10 00:00,25.6,994.73,17.16,82.37,2.62,0,0
27,¥É¦Ìµ«,2022/1/10 00:00,39,959.79,15.78,83.46,1.49,0,0
31,¬õÅÚ½³,2022/1/10 00:00,15.6,1014.65,17.91,81.5,3.8,0,0
13,¬õ»ñµæ,2022/1/10 00:00,31.9,1011.35,17.57,79.47,3.25,0.12,0
42,µ·¥Ê,2022/1/10 00:00,38.9,999.2,17.79,80.93,2.67,0,0
16,¬ü¥Íµæ,2022/1/10 00:00,8,1015,18,78.6,3.5,0,0
52,ªá·¦µæ,2022/1/10 00:00,21.55,1009.67,17.94,82.38,4.16,0,0
29,ªàµæ,2022/1/10 00:00,15.2,1015.05,17.98,79.6,3.79,0,0
46,­W¥Ê,2022/1/10 00:00,48.85,1005.55,19,77.74,2.43,0,0
34,Á¤,2022/1/10 00:00,78.4,968.5,16.38,85.34,1.1,0.32,0
8,«C¦¿µæ,2022/1/10 00:00,17.55,1011.72,17.61,79.38,3.28,0.11,0
51,«Cªáµæ,2022/1/10 00:00,24.53,1014.97,17.92,79.73,3.44,0,0
33,°¨¹aÁ¦,2022/1/10 00:00,27.5,1007.04,17.47,82.11,2.75,0,0
3,°ªÄRµæ,2022/1/10 00:00,7.95,997.26,16.84,85.71,2.26,0.92,0
2,ªÅ¤ßµæ,2022/1/10 00:00,62,1009.07,17.49,80.13,3.1,0.1,0
4,³Aµæ,2022/1/10 00:00,32.4,1008.93,17.28,80.04,3.09,0.21,0
6,ªãÂÅ,2022/1/10 00:00,47,1014.24,17.91,78.78,3.45,0.03,0
14,¦a¥Ê¸­,2022/1/10 00:00,24.07,1011.35,17.57,79.47,3.25,0.12,0
37,¨¡ÀY,2022/1/10 00:00,12,997.21,17.8,81.71,1.89,0,0
39,½¬ÃÂ,2022/1/10 00:00,42.43,1010.1,17.36,82.55,2.86,0.09,0
