vege_id,vege_name,ObsTime,avg_price_per_kg,StnPres,Temperature,RH,WS,Precp,typhoon
20,九層塔,2022/1/1 00:00,63.78,1017.27,18.49,73.01,3.05,0.03,0
60,四季豆,2022/1/1 00:00,72.64,978.47,16.8,76.86,1.34,0.03,0
11,大陸妹,2022/1/1 00:00,22.39,1022.4,17.7,74.0,3.8,0.0,0
38,山藥,2022/1/1 00:00,60.1,949.89,14.49,82.06,1.25,0.0,0
24,山蘇,2022/1/1 00:00,86.75,1020.08,19.0,78.75,1.88,0.73,0
44,櫛瓜,2022/1/1 00:00,36.43,994.91,16.84,82.9,1.63,1.03,0
15,水蓮,2022/1/1 00:00,90.7,1016.58,17.06,76.34,3.04,0.0,0
59,甜豌豆,2022/1/1 00:00,64.75,1022.8,17.4,79.0,4.0,0.0,0
49,秋葵,2022/1/1 00:00,62.66,1021.53,18.03,73.27,3.69,0.01,0
25,茭白筍,2022/1/1 00:00,49.87,930.0,13.7,82.9,0.5,0.0,0
40,紅蔥頭,2022/1/1 00:00,34.73,1021.16,17.79,74.71,3.8,0.0,0
26,綠竹筍,2022/1/1 00:00,162.35,999.18,16.72,76.95,2.49,0.0,0
1,菠菜,2022/1/1 00:00,21.57,1017.76,17.47,75.06,3.22,0.0,0
35,蒜,2022/1/1 00:00,101.19,1022.4,17.7,74.0,3.8,0.0,0
23,蔥,2022/1/1 00:00,84.1,1022.63,17.48,77.51,3.71,0.11,0
28,蘆筍,2022/1/1 00:00,224.56,1022.05,17.62,76.3,3.89,0.0,0
19,蘿蔓,2022/1/1 00:00,48.75,1022.4,17.7,74.0,3.8,0.0,0
55,辣椒,2022/1/1 00:00,48.76,1013.88,17.98,73.95,3.0,0.01,0
18,香菜,2022/1/1 00:00,35.18,1022.54,17.54,76.86,3.91,0.0,0
20,九層塔,2022/1/2 00:00,63.84,1015.6,18.69,74.18,3.21,0.06,0
60,四季豆,2022/1/2 00:00,71.26,976.82,16.87,76.6,1.37,0.05,0
11,大陸妹,2022/1/2 00:00,17.61,1020.6,17.9,75.1,4.0,0.0,0
38,山藥,2022/1/2 00:00,52.18,948.03,14.61,79.5,1.59,0.0,0
24,山蘇,2022/1/2 00:00,89.28,1018.8,19.43,78.41,1.75,0.78,0
44,櫛瓜,2022/1/2 00:00,38.0,993.43,17.12,80.19,1.76,0.13,0
15,水蓮,2022/1/2 00:00,80.74,1014.85,17.25,76.62,3.35,0.0,0
59,甜豌豆,2022/1/2 00:00,63.69,1020.7,17.6,79.5,5.2,0.0,0
49,秋葵,2022/1/2 00:00,74.29,1019.78,17.9,77.74,3.09,0.02,0
25,茭白筍,2022/1/2 00:00,51.86,928.2,13.8,79.5,0.6,0.0,0
40,紅蔥頭,2022/1/2 00:00,38.61,1019.45,17.72,79.61,3.29,0.0,0
26,綠竹筍,2022/1/2 00:00,133.7,997.4,16.66,78.57,2.38,0.0,0
1,菠菜,2022/1/2 00:00,25.63,1016.06,17.66,75.74,3.47,0.0,0
35,蒜,2022/1/2 00:00,90.86,1020.6,17.9,75.1,4.0,0.0,0
23,蔥,2022/1/2 00:00,87.0,1020.76,17.63,78.03,4.42,0.02,0
28,蘆筍,2022/1/2 00:00,179.0,1020.16,17.67,79.01,4.14,0.0,0
19,蘿蔓,2022/1/2 00:00,80.88,1020.6,17.9,75.1,4.0,0.0,0
55,辣椒,2022/1/2 00:00,40.08,1012.16,17.98,76.78,2.79,0.03,0
18,香菜,2022/1/2 00:00,33.12,1020.58,17.72,77.88,4.63,0.0,0
20,九層塔,2022/1/3 00:00,15.0,1014.31,18.99,74.83,3.09,0.03,0
60,四季豆,2022/1/3 00:00,79.57,975.78,17.38,76.44,1.29,0.03,0
24,山蘇,2022/1/3 00:00,71.0,1017.51,19.81,77.16,1.74,0.06,0
59,甜豌豆,2022/1/3 00:00,65.1,1019.6,17.9,80.0,4.8,0.0,0
1,菠菜,2022/1/3 00:00,21.7,1014.66,18.11,75.81,3.4,0.0,0
35,蒜,2022/1/3 00:00,156.7,1019.2,18.2,76.4,3.9,0.0,0
55,辣椒,2022/1/3 00:00,55.07,1010.94,18.33,76.76,2.71,0.01,0
18,香菜,2022/1/3 00:00,41.8,1019.35,18.01,78.6,4.36,0.0,0
11,大陸妹,2022/1/3 00:00,12.88,1019.2,18.2,76.4,3.9,0.0,0
15,水蓮,2022/1/3 00:00,91.92,1013.47,17.8,76.32,3.3,0.0,0
19,蘿蔓,2022/1/3 00:00,67.83,1019.2,18.2,76.4,3.9,0.0,0
23,蔥,2022/1/3 00:00,109.5,1019.5,18.04,78.59,4.17,0.0,0
25,茭白筍,2022/1/3 00:00,62.27,927.4,14.5,79.4,0.6,0.0,0
26,綠竹筍,2022/1/3 00:00,207.4,996.23,17.12,78.73,2.3,0.0,0
28,蘆筍,2022/1/3 00:00,257.6,1018.95,17.95,79.06,3.95,0.0,0
38,山藥,2022/1/3 00:00,65.45,947.16,15.23,79.53,1.5,0.0,0
40,紅蔥頭,2022/1/3 00:00,41.47,1018.14,17.93,78.96,3.28,0.0,0
44,櫛瓜,2022/1/3 00:00,47.0,992.24,17.66,80.57,1.73,0.27,0
49,秋葵,2022/1/3 00:00,100.83,1018.55,18.22,77.54,3.08,0.01,0
20,九層塔,2022/1/4 00:00,72.45,1013.31,19.41,78.57,2.58,0.64,0
60,四季豆,2022/1/4 00:00,66.47,974.82,17.73,78.03,1.16,0.55,0
11,大陸妹,2022/1/4 00:00,23.7,1018.2,18.6,80.4,3.1,0.0,0
38,山藥,2022/1/4 00:00,70.37,946.16,15.57,79.42,1.37,0.0,0
24,山蘇,2022/1/4 00:00,86.3,1016.38,20.4,80.05,1.67,7.27,0
44,櫛瓜,2022/1/4 00:00,43.67,991.34,18.17,83.28,1.33,1.25,0
15,水蓮,2022/1/4 00:00,94.58,1012.27,18.27,80.5,2.9,0.0,0
59,甜豌豆,2022/1/4 00:00,69.77,1018.2,18.4,85.0,4.2,0.0,0
49,秋葵,2022/1/4 00:00,69.93,1017.49,18.64,81.73,2.33,0.2,0
25,茭白筍,2022/1/4 00:00,54.31,926.5,14.8,77.9,0.6,0.0,0
40,紅蔥頭,2022/1/4 00:00,37.26,1017.14,18.51,82.96,2.48,0.0,0
26,綠竹筍,2022/1/4 00:00,106.1,995.17,17.49,81.62,1.79,0.0,0
1,菠菜,2022/1/4 00:00,25.86,1013.59,18.54,80.08,2.87,0.0,0
35,蒜,2022/1/4 00:00,103.05,1018.2,18.6,80.4,3.1,0.0,0
23,蔥,2022/1/4 00:00,83.57,1018.29,18.41,83.83,3.5,0.65,0
28,蘆筍,2022/1/4 00:00,287.12,1017.76,18.44,83.56,3.24,0.0,0
19,蘿蔓,2022/1/4 00:00,29.38,1018.2,18.6,80.4,3.1,0.0,0
55,辣椒,2022/1/4 00:00,36.15,1009.91,18.74,80.55,2.17,0.3,0
18,香菜,2022/1/4 00:00,37.64,1018.13,18.48,83.16,3.68,0.0,0
20,九層塔,2022/1/5 00:00,65.14,1011.2,19.94,81.22,2.14,1.31,0
60,四季豆,2022/1/5 00:00,67.75,972.88,18.38,82.23,1.04,1.13,0
11,大陸妹,2022/1/5 00:00,16.73,1016.3,18.6,84.4,2.5,0.0,0
38,山藥,2022/1/5 00:00,68.09,944.61,15.51,87.16,0.94,0.0,0
24,山蘇,2022/1/5 00:00,94.32,1013.65,21.37,82.06,1.55,2.48,0
44,櫛瓜,2022/1/5 00:00,43.55,988.88,19.08,86.16,1.38,0.4,0
15,水蓮,2022/1/5 00:00,94.1,1010.4,18.23,85.74,2.02,0.05,0
59,甜豌豆,2022/1/5 00:00,61.14,1016.5,18.5,88.5,2.9,0.0,0
49,秋葵,2022/1/5 00:00,71.2,1015.42,19.32,84.84,2.73,0.41,0
25,茭白筍,2022/1/5 00:00,60.25,925.0,14.7,86.8,0.4,0.0,0
40,紅蔥頭,2022/1/5 00:00,37.11,1015.06,19.31,85.55,2.94,0.0,0
26,綠竹筍,2022/1/5 00:00,185.9,993.32,17.9,85.96,1.79,0.0,0
1,菠菜,2022/1/5 00:00,23.14,1011.66,18.62,84.47,2.15,0.03,0
35,蒜,2022/1/5 00:00,99.57,1016.3,18.6,84.4,2.5,0.0,0
23,蔥,2022/1/5 00:00,74.37,1016.33,18.59,86.7,2.6,0.0,0
28,蘆筍,2022/1/5 00:00,251.1,1015.87,18.85,86.78,2.87,0.0,0
19,蘿蔓,2022/1/5 00:00,49.13,1016.3,18.6,84.4,2.5,0.0,0
55,辣椒,2022/1/5 00:00,39.66,1007.86,19.44,83.18,2.19,0.62,0
18,香菜,2022/1/5 00:00,34.04,1016.33,18.59,86.78,2.75,0.0,0
20,九層塔,2022/1/6 00:00,66.01,1012.12,19.13,77.8,4.75,2.85,0
60,四季豆,2022/1/6 00:00,61.89,973.47,17.93,83.12,2.03,3.08,0
11,大陸妹,2022/1/6 00:00,15.96,1017.3,18.0,78.1,5.7,1.5,0
38,山藥,2022/1/6 00:00,77.35,944.96,15.78,87.24,2.01,1.81,0
24,山蘇,2022/1/6 00:00,85.46,1015.9,19.63,82.75,3.06,6.44,0
44,櫛瓜,2022/1/6 00:00,34.35,990.81,17.84,84.93,2.31,1.65,0
15,水蓮,2022/1/6 00:00,89.43,1012.0,17.17,80.87,4.77,3.47,0
59,甜豌豆,2022/1/6 00:00,59.9,1017.4,17.9,81.5,7.2,2.2,0
49,秋葵,2022/1/6 00:00,73.16,1016.41,18.69,79.41,4.34,0.68,0
25,茭白筍,2022/1/6 00:00,54.99,925.2,15.2,88.8,0.6,1.7,0
40,紅蔥頭,2022/1/6 00:00,35.9,1016.06,18.62,80.84,4.37,0.17,0
26,綠竹筍,2022/1/6 00:00,164.05,994.16,17.43,82.8,3.36,1.85,0
1,菠菜,2022/1/6 00:00,21.21,1012.97,17.77,79.45,4.91,2.14,0
35,蒜,2022/1/6 00:00,97.14,1017.3,18.0,78.1,5.7,1.5,0
23,蔥,2022/1/6 00:00,72.5,1017.61,17.84,80.56,6.19,2.39,0
28,蘆筍,2022/1/6 00:00,277.15,1016.82,18.23,80.74,5.68,1.12,0
19,蘿蔓,2022/1/6 00:00,41.83,1017.3,18.0,78.1,5.7,1.5,0
55,辣椒,2022/1/6 00:00,31.65,1008.75,18.69,80.17,3.97,1.91,0
18,香菜,2022/1/6 00:00,31.28,1017.27,17.99,80.2,6.45,1.8,0
20,九層塔,2022/1/7 00:00,60.49,1014.04,18.16,76.76,4.33,1.37,0
60,四季豆,2022/1/7 00:00,66.12,975.32,17.16,85.43,1.94,4.03,0
11,大陸妹,2022/1/7 00:00,25.33,1019.3,16.5,77.9,5.1,2.4,0
38,山藥,2022/1/7 00:00,53.41,946.85,14.58,93.17,1.82,8.81,0
24,山蘇,2022/1/7 00:00,88.13,1017.61,19.11,81.88,2.58,2.24,0
44,櫛瓜,2022/1/7 00:00,38.4,992.42,16.79,85.01,2.15,3.04,0
15,水蓮,2022/1/7 00:00,82.42,1013.8,15.99,79.03,4.41,2.38,0
59,甜豌豆,2022/1/7 00:00,59.36,1019.6,16.7,79.5,6.3,3.0,0
49,秋葵,2022/1/7 00:00,65.77,1018.39,17.12,82.36,4.05,0.73,0
25,茭白筍,2022/1/7 00:00,53.51,927.0,14.0,96.9,0.6,10.4,0
40,紅蔥頭,2022/1/7 00:00,35.78,1018.06,16.94,83.91,4.22,0.98,0
26,綠竹筍,2022/1/7 00:00,60.0,996.13,16.11,85.32,3.07,3.0,0
1,菠菜,2022/1/7 00:00,20.71,1014.84,16.53,78.34,4.49,2.09,0
35,蒜,2022/1/7 00:00,99.17,1019.3,16.5,77.9,5.1,2.4,0
23,蔥,2022/1/7 00:00,74.63,1019.69,16.47,79.87,5.4,2.77,0
28,蘆筍,2022/1/7 00:00,285.9,1018.91,16.77,81.48,5.14,1.92,0
19,蘿蔓,2022/1/7 00:00,40.09,1019.3,16.5,77.9,5.1,2.4,0
55,辣椒,2022/1/7 00:00,35.84,1010.71,17.51,81.31,3.7,1.16,0
18,香菜,2022/1/7 00:00,28.58,1019.38,16.64,79.21,5.71,2.64,0
20,九層塔,2022/1/8 00:00,64.46,1012.48,18.64,74.14,3.86,0.06,0
60,四季豆,2022/1/8 00:00,67.91,973.84,17.48,82.65,1.72,0.72,0
11,大陸妹,2022/1/8 00:00,24.28,1017.5,17.2,73.6,4.4,0.1,0
38,山藥,2022/1/8 00:00,42.82,945.21,14.88,88.23,1.64,1.46,0
24,山蘇,2022/1/8 00:00,85.53,1016.09,19.13,80.31,2.52,1.12,0
44,櫛瓜,2022/1/8 00:00,43.05,990.76,16.94,83.79,1.74,0.7,0
15,水蓮,2022/1/8 00:00,80.47,1011.85,16.6,75.04,3.88,0.11,0
59,甜豌豆,2022/1/8 00:00,62.28,1017.8,17.0,77.0,5.8,0.2,0
49,秋葵,2022/1/8 00:00,101.14,1016.77,17.8,76.45,3.18,0.06,0
25,茭白筍,2022/1/8 00:00,54.81,925.4,14.3,91.3,0.5,1.8,0
40,紅蔥頭,2022/1/8 00:00,40.86,1016.44,17.55,79.08,3.25,0.19,0
26,綠竹筍,2022/1/8 00:00,200.65,994.43,16.64,80.98,2.46,0.49,0
1,菠菜,2022/1/8 00:00,23.1,1013.0,17.16,74.44,3.94,0.08,0
35,蒜,2022/1/8 00:00,87.78,1017.5,17.2,73.6,4.4,0.1,0
23,蔥,2022/1/8 00:00,65.8,1017.84,16.93,76.7,4.87,0.26,0
28,蘆筍,2022/1/8 00:00,218.15,1017.19,17.27,77.38,4.4,0.16,0
19,蘿蔓,2022/1/8 00:00,32.49,1017.5,17.2,73.6,4.4,0.1,0
55,辣椒,2022/1/8 00:00,36.42,1009.11,18.06,77.43,3.07,0.1,0
18,香菜,2022/1/8 00:00,32.56,1017.6,17.11,75.89,5.11,0.16,0
20,九層塔,2022/1/9 00:00,60.44,1010.7,18.8,74.74,2.96,0.0,0
60,四季豆,2022/1/9 00:00,67.93,972.04,17.2,80.32,1.35,0.0,0
11,大陸妹,2022/1/9 00:00,17.39,1015.8,17.7,76.0,3.7,0.0,0
38,山藥,2022/1/9 00:00,63.48,943.48,14.61,85.6,1.5,0.0,0
24,山蘇,2022/1/9 00:00,80.81,1013.48,19.56,78.08,1.71,0.22,0
44,櫛瓜,2022/1/9 00:00,44.4,988.37,17.25,82.92,1.6,0.04,0
15,水蓮,2022/1/9 00:00,78.57,1009.97,17.25,77.25,3.15,0.0,0
59,甜豌豆,2022/1/9 00:00,61.21,1016.0,17.6,79.0,4.8,0.0,0
49,秋葵,2022/1/9 00:00,95.75,1014.96,17.91,78.59,3.08,0.0,0
25,茭白筍,2022/1/9 00:00,55.81,923.7,13.8,87.4,0.6,0.0,0
40,紅蔥頭,2022/1/9 00:00,37.99,1014.65,17.79,80.6,3.35,0.0,0
26,綠竹筍,2022/1/9 00:00,124.35,992.65,16.81,81.3,2.38,0.0,0
1,菠菜,2022/1/9 00:00,20.29,1011.19,17.63,76.27,3.28,0.0,0
35,蒜,2022/1/9 00:00,76.87,1015.8,17.7,76.0,3.7,0.0,0
23,蔥,2022/1/9 00:00,60.9,1015.96,17.59,78.22,4.06,0.0,0
28,蘆筍,2022/1/9 00:00,192.16,1015.4,17.67,79.35,3.96,0.0,0
19,蘿蔓,2022/1/9 00:00,62.08,1015.8,17.7,76.0,3.7,0.0,0
55,辣椒,2022/1/9 00:00,37.07,1007.32,18.13,78.23,2.74,0.0,0
18,香菜,2022/1/9 00:00,32.2,1015.83,17.65,78.0,4.29,0.0,0
60,四季豆,2022/1/10 00:00,80.5,971.31,17.04,80.98,1.36,0.0,0
38,山藥,2022/1/10 00:00,22.0,942.68,14.68,85.91,1.5,0.0,0
24,山蘇,2022/1/10 00:00,88.0,1012.51,19.71,79.52,1.65,0.0,0
59,甜豌豆,2022/1/10 00:00,77.65,1015.2,17.9,83.0,4.8,0.0,0
1,菠菜,2022/1/10 00:00,20.0,1010.36,17.82,79.12,3.18,0.06,0
35,蒜,2022/1/10 00:00,156.7,1015.0,18.0,78.6,3.5,0.0,0
55,辣椒,2022/1/10 00:00,48.7,1006.64,18.13,80.56,2.68,0.0,0
18,香菜,2022/1/10 00:00,23.1,1015.04,17.93,81.39,4.22,0.0,0
11,大陸妹,2022/1/10 00:00,16.47,1015.0,18.0,78.6,3.5,0.0,0
15,水蓮,2022/1/10 00:00,91.0,1009.07,17.49,80.13,3.1,0.1,0
19,蘿蔓,2022/1/10 00:00,50.45,1015.0,18.0,78.6,3.5,0.0,0
20,九層塔,2022/1/10 00:00,63.45,1009.96,18.8,77.06,2.85,0.0,0
23,蔥,2022/1/10 00:00,73.85,1015.13,17.86,81.99,3.97,0.27,0
25,茭白筍,2022/1/10 00:00,64.3,922.9,13.8,86.7,0.6,0.0,0
26,綠竹筍,2022/1/10 00:00,218.7,991.91,16.95,82.86,2.35,0.0,0
28,蘆筍,2022/1/10 00:00,263.7,1014.66,17.85,82.67,3.95,0.0,0
40,紅蔥頭,2022/1/10 00:00,41.97,1013.94,17.82,83.2,3.41,0.0,0
44,櫛瓜,2022/1/10 00:00,51.2,987.3,17.51,83.21,1.67,0.49,0
49,秋葵,2022/1/10 00:00,140.22,1014.32,18.0,81.65,2.99,0.0,0
20,九層塔,2022/1/11 00:00,61.42,1011.74,16.67,73.14,4.44,0.06,0
60,四季豆,2022/1/11 00:00,66.28,972.65,15.17,82.56,1.88,0.08,0
11,大陸妹,2022/1/11 00:00,20.55,1017.0,15.7,71.1,5.7,0.0,0
38,山藥,2022/1/11 00:00,52.35,943.84,13.04,87.51,2.01,0.0,0
24,山蘇,2022/1/11 00:00,83.47,1014.51,17.12,79.06,2.49,0.56,0
44,櫛瓜,2022/1/11 00:00,40.2,989.38,14.93,84.11,2.32,0.53,0
15,水蓮,2022/1/11 00:00,90.68,1011.63,14.59,74.06,4.89,0.82,0
59,甜豌豆,2022/1/11 00:00,61.39,1017.3,15.4,74.0,7.2,0.0,0
49,秋葵,2022/1/11 00:00,102.05,1016.1,16.3,72.98,4.91,0.02,0
25,茭白筍,2022/1/11 00:00,53.14,923.8,12.4,91.2,0.6,0.0,0
40,紅蔥頭,2022/1/11 00:00,39.7,1015.76,16.14,75.26,5.26,0.0,0
26,綠竹筍,2022/1/11 00:00,163.0,993.64,14.79,78.69,3.74,0.07,0
1,菠菜,2022/1/11 00:00,18.17,1012.6,15.31,73.0,4.96,0.45,0
35,蒜,2022/1/11 00:00,89.8,1017.0,15.7,71.1,5.7,0.0,0
23,蔥,2022/1/11 00:00,75.7,1017.34,15.39,73.15,6.23,0.0,0
28,蘆筍,2022/1/11 00:00,289.57,1016.61,15.78,73.98,6.09,0.0,0
19,蘿蔓,2022/1/11 00:00,36.16,1017.0,15.7,71.1,5.7,0.0,0
55,辣椒,2022/1/11 00:00,33.37,1008.36,16.19,75.1,4.25,0.03,0
18,香菜,2022/1/11 00:00,32.77,1017.08,15.56,73.01,6.51,0.0,0
20,九層塔,2022/1/12 00:00,65.01,1014.09,15.54,69.79,2.47,0.0,0
60,四季豆,2022/1/12 00:00,64.02,974.86,13.92,79.02,1.35,0.0,0
11,大陸妹,2022/1/12 00:00,16.42,1019.2,14.5,71.0,2.4,0.0,0
38,山藥,2022/1/12 00:00,74.55,945.76,11.65,86.46,0.86,0.0,0
24,山蘇,2022/1/12 00:00,99.13,1017.11,16.4,70.4,2.08,0.0,0
44,櫛瓜,2022/1/12 00:00,36.83,991.59,13.79,79.39,1.31,0.06,0
15,水蓮,2022/1/12 00:00,75.57,1013.22,13.64,74.14,2.26,0.13,0
59,甜豌豆,2022/1/12 00:00,61.68,1019.3,14.4,73.5,2.9,0.0,0
49,秋葵,2022/1/12 00:00,104.81,1018.46,14.68,72.32,2.39,0.0,0
25,茭白筍,2022/1/12 00:00,51.85,925.7,10.9,90.0,0.3,0.0,0
40,紅蔥頭,2022/1/12 00:00,35.68,1018.14,14.68,74.1,2.67,0.0,0
26,綠竹筍,2022/1/12 00:00,163.4,995.74,13.43,78.37,1.63,0.0,0
1,菠菜,2022/1/12 00:00,18.2,1014.51,14.21,72.56,2.27,0.07,0
35,蒜,2022/1/12 00:00,95.74,1019.2,14.5,71.0,2.4,0.0,0
23,蔥,2022/1/12 00:00,70.43,1019.33,14.32,73.08,2.57,0.0,0
28,蘆筍,2022/1/12 00:00,302.6,1018.8,14.49,73.44,2.68,0.0,0
19,蘿蔓,2022/1/12 00:00,58.33,1019.2,14.5,71.0,2.4,0.0,0
55,辣椒,2022/1/12 00:00,35.04,1010.69,14.83,73.29,2.16,0.0,0
18,香菜,2022/1/12 00:00,36.46,1019.18,14.46,72.62,2.7,0.0,0
20,九層塔,2022/1/13 00:00,64.11,1014.24,16.27,68.3,3.54,0.18,0
60,四季豆,2022/1/13 00:00,65.91,975.0,14.66,75.65,1.63,0.15,0
11,大陸妹,2022/1/13 00:00,33.05,1019.6,15.3,68.3,4.4,0.0,0
38,山藥,2022/1/13 00:00,47.5,946.21,12.37,81.21,1.59,0.0,0
24,山蘇,2022/1/13 00:00,118.4,1016.73,16.66,76.54,1.9,2.13,0
44,櫛瓜,2022/1/13 00:00,32.2,991.47,14.74,80.98,1.91,1.46,0
15,水蓮,2022/1/13 00:00,110.0,1013.92,14.39,71.23,3.52,0.0,0
59,甜豌豆,2022/1/13 00:00,66.9,1019.9,15.2,71.0,5.2,0.0,0
49,秋葵,2022/1/13 00:00,86.0,1018.65,15.56,70.52,4.17,0.05,0
25,茭白筍,2022/1/13 00:00,49.67,926.1,11.6,84.0,0.6,0.0,0
40,紅蔥頭,2022/1/13 00:00,44.6,1018.27,15.48,72.46,4.49,0.0,0
1,菠菜,2022/1/13 00:00,18.93,1015.0,15.03,69.39,3.74,0.0,0
35,蒜,2022/1/13 00:00,147.9,1019.6,15.3,68.3,4.4,0.0,0
23,蔥,2022/1/13 00:00,57.4,1019.78,15.14,70.12,4.63,0.0,0
28,蘆筍,2022/1/13 00:00,240.0,1019.18,15.31,71.23,4.75,0.0,0
19,蘿蔓,2022/1/13 00:00,66.0,1019.6,15.3,68.3,4.4,0.0,0
55,辣椒,2022/1/13 00:00,45.03,1010.86,15.65,71.08,3.49,0.08,0
18,香菜,2022/1/13 00:00,44.4,1019.68,15.26,70.1,4.86,0.0,0
26,綠竹筍,2022/1/13 00:00,266.8,996.11,14.29,74.71,3.01,0.0,0
20,九層塔,2022/1/14 00:00,62.96,1014.39,16.12,67.37,3.18,0.0,0
60,四季豆,2022/1/14 00:00,58.52,975.24,14.65,75.7,1.62,0.0,0
11,大陸妹,2022/1/14 00:00,21.11,1019.4,15.2,65.6,3.4,0.0,0
38,山藥,2022/1/14 00:00,52.9,946.14,12.51,79.89,1.41,0.0,0
24,山蘇,2022/1/14 00:00,105.23,1017.73,16.43,75.52,2.22,0.0,0
44,櫛瓜,2022/1/14 00:00,34.93,992.18,14.32,79.48,1.48,0.04,0
15,水蓮,2022/1/14 00:00,79.03,1013.45,14.67,66.67,2.97,0.0,0
59,甜豌豆,2022/1/14 00:00,59.92,1019.6,15.1,68.5,4.4,0.0,0
49,秋葵,2022/1/14 00:00,89.9,1018.68,15.27,69.29,2.7,0.0,0
25,茭白筍,2022/1/14 00:00,54.96,926.1,11.8,83.0,0.6,0.0,0
40,紅蔥頭,2022/1/14 00:00,41.8,1018.34,15.02,71.53,2.69,0.0,0
26,綠竹筍,2022/1/14 00:00,201.0,996.01,14.24,73.18,2.04,0.0,0
1,菠菜,2022/1/14 00:00,16.55,1014.75,15.08,66.23,3.03,0.0,0
35,蒜,2022/1/14 00:00,90.94,1019.4,15.2,65.6,3.4,0.0,0
23,蔥,2022/1/14 00:00,62.45,1019.61,15.02,67.84,3.73,0.0,0
28,蘆筍,2022/1/14 00:00,283.65,1019.05,15.06,69.4,3.46,0.0,0
19,蘿蔓,2022/1/14 00:00,37.9,1019.4,15.2,65.6,3.4,0.0,0
55,辣椒,2022/1/14 00:00,34.09,1010.96,15.46,70.26,2.58,0.0,0
18,香菜,2022/1/14 00:00,41.31,1019.44,15.13,67.63,3.91,0.0,0
20,九層塔,2022/1/15 00:00,63.93,1014.33,18.17,73.43,2.38,0.0,0
60,四季豆,2022/1/15 00:00,62.15,975.5,16.74,77.03,1.28,0.0,0
11,大陸妹,2022/1/15 00:00,20.97,1019.4,17.3,75.6,2.7,0.0,0
38,山藥,2022/1/15 00:00,51.1,946.77,14.69,81.83,1.16,0.0,0
24,山蘇,2022/1/15 00:00,89.18,1017.09,18.98,73.72,1.72,0.0,0
44,櫛瓜,2022/1/15 00:00,35.4,991.83,16.94,80.55,1.4,0.03,0
15,水蓮,2022/1/15 00:00,71.46,1013.42,16.71,77.59,2.26,0.05,0
59,甜豌豆,2022/1/15 00:00,62.04,1019.6,17.2,79.0,3.2,0.0,0
49,秋葵,2022/1/15 00:00,90.79,1018.57,17.61,75.83,2.7,0.0,0
25,茭白筍,2022/1/15 00:00,57.6,926.9,14.0,82.6,0.6,0.0,0
40,紅蔥頭,2022/1/15 00:00,38.9,1018.25,17.3,78.34,2.79,0.0,0
26,綠竹筍,2022/1/15 00:00,180.55,996.14,16.46,78.98,1.92,0.0,0
1,菠菜,2022/1/15 00:00,15.47,1014.72,17.09,76.18,2.37,0.03,0
35,蒜,2022/1/15 00:00,98.44,1019.4,17.3,75.6,2.7,0.0,0
23,蔥,2022/1/15 00:00,77.4,1019.49,17.2,77.6,2.86,0.0,0
28,蘆筍,2022/1/15 00:00,202.73,1019.0,17.27,78.09,2.95,0.0,0
19,蘿蔓,2022/1/15 00:00,38.49,1019.4,17.3,75.6,2.7,0.0,0
55,辣椒,2022/1/15 00:00,32.48,1010.92,17.65,75.85,2.29,0.0,0
18,香菜,2022/1/15 00:00,42.35,1019.43,17.24,77.7,2.99,0.0,0
20,九層塔,2022/1/16 00:00,56.17,1014.07,19.34,77.34,2.87,0.15,0
60,四季豆,2022/1/16 00:00,61.42,975.48,18.06,76.45,1.31,0.13,0
11,大陸妹,2022/1/16 00:00,22.58,1019.1,18.2,80.7,3.5,0.0,0
38,山藥,2022/1/16 00:00,69.05,946.92,15.65,80.15,1.46,0.0,0
24,山蘇,2022/1/16 00:00,99.36,1017.02,20.27,78.5,1.64,0.28,0
44,櫛瓜,2022/1/16 00:00,34.38,991.95,18.1,83.02,1.49,3.93,0
15,水蓮,2022/1/16 00:00,81.42,1013.18,17.78,81.06,3.01,0.0,0
59,甜豌豆,2022/1/16 00:00,65.27,1019.2,18.4,84.0,4.6,0.0,0
49,秋葵,2022/1/16 00:00,85.57,1018.24,18.55,81.06,2.98,0.05,0
25,茭白筍,2022/1/16 00:00,55.19,927.2,14.9,79.1,0.6,0.0,0
40,紅蔥頭,2022/1/16 00:00,38.03,1017.86,18.38,82.47,3.15,0.0,0
26,綠竹筍,2022/1/16 00:00,130.85,995.96,17.58,80.82,2.22,0.0,0
1,菠菜,2022/1/16 00:00,15.66,1014.46,18.15,80.09,3.08,0.0,0
35,蒜,2022/1/16 00:00,91.4,1019.1,18.2,80.7,3.5,0.0,0
23,蔥,2022/1/16 00:00,84.53,1019.19,18.32,82.56,3.95,0.11,0
28,蘆筍,2022/1/16 00:00,267.1,1018.62,18.35,82.89,3.78,0.0,0
19,蘿蔓,2022/1/16 00:00,34.38,1019.1,18.2,80.7,3.5,0.0,0
55,辣椒,2022/1/16 00:00,32.64,1010.64,18.86,79.05,2.63,0.07,0
18,香菜,2022/1/16 00:00,44.73,1019.07,18.32,82.67,4.09,0.0,0
60,四季豆,2022/1/17 00:00,86.73,974.55,18.33,83.45,1.45,2.47,0
24,山蘇,2022/1/17 00:00,86.0,1016.14,20.6,82.05,2.05,0.78,0
59,甜豌豆,2022/1/17 00:00,79.3,1018.6,17.7,87.0,6.6,1.5,0
1,菠菜,2022/1/17 00:00,11.9,1013.88,17.74,82.51,4.48,1.56,0
